userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
101055171@N03,33,27,1403675015,1403675015,1,8,0
101055171@N03,33,22,1403674849,1403674849,1,8,0
101055171@N03,33,28,1403675040,1403675074,4,8,34
101055171@N03,33,1,1403675076,1403675093,3,8,17
101055171@N03,33,25,1403674930,1403674930,1,8,0
101055171@N03,33,5,1403674995,1403674995,1,8,0
10106605@N07,34,28,1338536422,1338537126,27,1,704
10106605@N07,35,28,1347425519,1347425526,2,4,7
10106605@N07,35,18,1347423143,1347423213,2,4,70
10106605@N07,35,1,1347435538,1347435538,1,4,0
10106605@N07,35,15,1347419486,1347419486,1,4,0
10106605@N07,36,12,1351658756,1351659875,2,4,1119
10106605@N07,36,20,1351653488,1351653554,2,4,66
10106605@N07,36,13,1351660496,1351661494,10,4,998
10106605@N07,36,15,1351658783,1351659848,4,4,1065
10106605@N07,37,31,1358129217,1358130879,7,4,1662
10106605@N07,37,29,1358130242,1358130242,1,4,0
10106605@N07,37,27,1358122555,1358122555,1,4,0
10106605@N07,37,30,1358124403,1358131074,20,4,6671
101075959@N06,38,18,1376179097,1376186526,4,18,7429
101075959@N06,38,24,1376199686,1376203546,2,18,3860
101075959@N06,38,16,1376190902,1376190902,1,18,0
101075959@N06,38,23,1376179703,1376179978,3,18,275
101075959@N06,38,12,1376196041,1376196041,1,18,0
101075959@N06,38,26,1376190729,1376190809,3,18,80
101075959@N06,38,29,1376179204,1376187100,9,18,7896
101075959@N06,38,31,1376187184,1376187811,3,18,627
101075959@N06,38,21,1376201625,1376202215,16,18,590
101075959@N06,38,28,1376178140,1376186641,6,18,8501
101075959@N06,38,13,1376197129,1376197837,11,18,708
101075959@N06,38,19,1376179170,1376180061,6,18,891
101075959@N06,38,20,1376184507,1376184507,1,18,0
101075959@N06,38,14,1376185497,1376185497,1,18,0
101075959@N06,38,22,1376185320,1376185929,2,18,609
101075959@N06,38,30,1376186988,1376186988,1,18,0
101075959@N06,38,17,1376191557,1376195215,3,18,3658
101075959@N06,38,15,1376198979,1376198989,2,18,10
101200606@N03,39,1,1402019649,1402019649,1,1,0
101208631@N08,40,1,1381456540,1381456540,1,3,0
101208631@N08,40,26,1381459199,1381459199,1,3,0
101208631@N08,40,28,1381456799,1381456799,1,3,0
10129939@N08,41,1,1335659579,1335659579,1,3,0
10129939@N08,41,7,1335661871,1335661961,5,3,90
10129939@N08,41,13,1335670164,1335671490,3,3,1326
10129939@N08,42,30,1335760009,1335760009,1,6,0
10129939@N08,42,16,1335762810,1335762810,1,6,0
10129939@N08,42,1,1335746882,1335746882,1,6,0
10129939@N08,42,29,1335761924,1335761956,2,6,32
10129939@N08,42,15,1335747832,1335755648,5,6,7816
10129939@N08,42,23,1335764441,1335764441,1,6,0
10129939@N08,43,1,1336110665,1336110867,5,5,202
10129939@N08,43,14,1336122615,1336122631,2,5,16
10129939@N08,43,10,1336121219,1336121219,1,5,0
10129939@N08,43,26,1336128680,1336128680,1,5,0
10129939@N08,43,31,1336109171,1336109171,1,5,0
10129939@N08,44,8,1336367190,1336367190,1,1,0
101316071@N05,45,14,1396843805,1396843805,1,4,0
101316071@N05,45,23,1396849660,1396849663,2,4,3
101316071@N05,45,17,1396833995,1396833997,2,4,2
101316071@N05,45,26,1396830761,1396834490,5,4,3729
101334634@N07,46,1,1383998200,1383998200,1,1,0
101355699@N08,47,26,1407761349,1407761349,1,1,0
10136713@N00,48,24,1202718639,1202718639,1,3,0
10136713@N00,48,27,1202716036,1202716036,1,3,0
10136713@N00,48,23,1202725765,1202725965,2,3,200
10136713@N00,49,22,1202788480,1202788480,1,4,0
10136713@N00,49,29,1202795017,1202795017,1,4,0
10136713@N00,49,9,1202770126,1202770126,1,4,0
10136713@N00,49,26,1202769754,1202769754,1,4,0
10136713@N00,50,28,1202892551,1202892551,1,3,0
10136713@N00,50,1,1202893005,1202893005,1,3,0
10136713@N00,50,21,1202889498,1202889498,1,3,0
10136713@N00,51,26,1202941800,1202941800,1,1,0
10136713@N00,52,24,1202979369,1202979369,1,1,0
10136713@N00,53,12,1203037972,1203037972,1,1,0
101434518@N03,54,19,1369739428,1369739428,1,1,0
10143946@N07,55,26,1205975722,1205975722,1,1,0
101445497@N05,56,26,1419806489,1419835049,6,10,28560
101445497@N05,56,28,1419805836,1419830248,6,10,24412
101445497@N05,56,17,1419813737,1419813737,1,10,0
101445497@N05,56,12,1419811749,1419811781,2,10,32
101445497@N05,56,11,1419822563,1419824826,2,10,2263
101445497@N05,56,13,1419821166,1419821923,5,10,757
101445497@N05,56,27,1419813903,1419813903,1,10,0
101445497@N05,56,9,1419827215,1419827215,1,10,0
101445497@N05,56,16,1419827983,1419828069,2,10,86
101445497@N05,56,24,1419812356,1419813130,3,10,774
10152427@N08,57,24,1250499503,1250499503,1,1,0
10152427@N08,58,31,1250610898,1250610898,1,1,0
10152427@N08,59,21,1250901566,1250901566,1,1,0
101538895@N08,60,8,1423380893,1423380893,1,12,0
101538895@N08,60,28,1423367557,1423391714,3,12,24157
101538895@N08,60,27,1423379321,1423379321,1,12,0
101538895@N08,60,18,1423368404,1423368409,2,12,5
101538895@N08,60,16,1423382203,1423382374,5,12,171
101538895@N08,60,3,1423380898,1423381093,2,12,195
101538895@N08,60,1,1423367428,1423392101,4,12,24673
101538895@N08,60,21,1423382799,1423382799,1,12,0
101538895@N08,60,29,1423369156,1423377971,12,12,8815
101538895@N08,60,20,1423372295,1423372580,4,12,285
101538895@N08,60,17,1423378858,1423390023,2,12,11165
101538895@N08,60,19,1423369751,1423388895,8,12,19144
101538895@N08,61,24,1423553956,1423554036,2,4,80
101538895@N08,61,28,1423558155,1423558155,1,4,0
101538895@N08,61,27,1423547925,1423549088,3,4,1163
101538895@N08,61,17,1423549460,1423551439,5,4,1979
101577379@N06,62,28,1384513173,1384513173,1,1,0
101577901@N07,63,28,1332451811,1332452122,5,2,311
101577901@N07,63,1,1332452122,1332452122,1,2,0
101593101@N02,64,17,1465254621,1465271971,2,5,17350
101593101@N02,64,29,1465252676,1465280226,2,5,27550
101593101@N02,64,7,1465255794,1465256168,3,5,374
101593101@N02,64,15,1465265066,1465265066,1,5,0
101593101@N02,64,12,1465287435,1465287435,1,5,0
101599161@N06,65,30,1418288798,1418288798,1,1,0
10167516@N04,66,26,1198853840,1198853993,7,3,153
10167516@N04,66,28,1198854008,1198854307,6,3,299
10167516@N04,66,21,1198852618,1198853133,24,3,515
10182231@N00,67,3,1196382109,1196382109,1,7,0
10182231@N00,67,25,1196388315,1196388367,4,7,52
10182231@N00,67,15,1196373851,1196374090,4,7,239
10182231@N00,67,24,1196385976,1196386359,7,7,383
10182231@N00,67,6,1196374737,1196375937,3,7,1200
10182231@N00,67,20,1196368683,1196368683,1,7,0
10182231@N00,67,26,1196374661,1196374661,1,7,0
10182842@N08,68,26,1308354024,1308366293,11,10,12269
10182842@N08,68,9,1308355448,1308355486,3,10,38
10182842@N08,68,6,1308354452,1308355693,5,10,1241
10182842@N08,68,1,1308359596,1308369957,3,10,10361
10182842@N08,68,13,1308356729,1308358069,10,10,1340
10182842@N08,68,15,1308359141,1308359141,1,10,0
10182842@N08,68,29,1308360454,1308364808,12,10,4354
10182842@N08,68,21,1308358404,1308359032,3,10,628
10182842@N08,68,28,1308365223,1308369424,6,10,4201
10182842@N08,68,3,1308356270,1308358467,5,10,2197
10182842@N08,69,30,1308974592,1308974604,2,11,12
10182842@N08,69,20,1308958238,1308976441,4,11,18203
10182842@N08,69,26,1308959786,1308972465,16,11,12679
10182842@N08,69,17,1308962455,1308962455,1,11,0
10182842@N08,69,25,1308958815,1308958815,1,11,0
10182842@N08,69,29,1308975686,1308998096,15,11,22410
10182842@N08,69,16,1308959954,1308959954,1,11,0
10182842@N08,69,24,1308961988,1308973259,2,11,11271
10182842@N08,69,23,1308972501,1308972501,1,11,0
10182842@N08,69,18,1308974792,1308975587,3,11,795
10182842@N08,69,28,1308959771,1308999603,44,11,39832
10182842@N08,70,23,1309573124,1309594799,5,13,21675
10182842@N08,70,24,1309598041,1309598873,5,13,832
10182842@N08,70,18,1309573067,1309577851,13,13,4784
10182842@N08,70,21,1309565777,1309600029,5,13,34252
10182842@N08,70,27,1309595167,1309595167,1,13,0
10182842@N08,70,30,1309594594,1309594722,2,13,128
10182842@N08,70,28,1309567670,1309578364,29,13,10694
10182842@N08,70,8,1309566850,1309566929,2,13,79
10182842@N08,70,26,1309567152,1309600179,15,13,33027
10182842@N08,70,1,1309591761,1309591808,2,13,47
10182842@N08,70,31,1309600515,1309600515,1,13,0
10182842@N08,70,12,1309562292,1309567047,6,13,4755
10182842@N08,70,29,1309573158,1309600883,14,13,27725
10182842@N08,71,28,1309769771,1309770049,3,1,278
10182842@N08,72,4,1310084902,1310084970,3,12,68
10182842@N08,72,20,1310092561,1310095572,3,12,3011
10182842@N08,72,21,1310082174,1310084853,5,12,2679
10182842@N08,72,18,1310088056,1310096215,6,12,8159
10182842@N08,72,30,1310086560,1310087272,3,12,712
10182842@N08,72,3,1310082071,1310083765,2,12,1694
10182842@N08,72,22,1310086873,1310086873,1,12,0
10182842@N08,72,28,1310096500,1310096628,3,12,128
10182842@N08,72,11,1310085073,1310085360,2,12,287
10182842@N08,72,25,1310084760,1310084760,1,12,0
10182842@N08,72,12,1310081866,1310081866,1,12,0
10182842@N08,72,29,1310086457,1310096057,13,12,9600
10182842@N08,73,15,1310770533,1310770533,1,11,0
10182842@N08,73,24,1310769114,1310770644,22,11,1530
10182842@N08,73,30,1310774222,1310791969,3,11,17747
10182842@N08,73,27,1310782573,1310782625,4,11,52
10182842@N08,73,22,1310774729,1310776828,27,11,2099
10182842@N08,73,28,1310768743,1310768743,1,11,0
10182842@N08,73,9,1310773496,1310773496,1,11,0
10182842@N08,73,20,1310776928,1310790220,2,11,13292
10182842@N08,73,26,1310773235,1310773335,5,11,100
10182842@N08,73,12,1310770679,1310770745,2,11,66
10182842@N08,73,29,1310777115,1310791841,7,11,14726
10182842@N08,74,13,1310889377,1310889377,1,3,0
10182842@N08,74,24,1310893355,1310894722,9,3,1367
10182842@N08,74,25,1310889440,1310889461,2,3,21
10182842@N08,75,23,1311814430,1311818385,2,6,3955
10182842@N08,75,20,1311813790,1311813790,1,6,0
10182842@N08,75,18,1311818227,1311818227,1,6,0
10182842@N08,75,25,1311808940,1311810117,26,6,1177
10182842@N08,75,1,1311813310,1311813507,3,6,197
10182842@N08,75,29,1311814544,1311818161,2,6,3617
10182842@N08,76,30,1312591045,1312593071,6,8,2026
10182842@N08,76,27,1312588387,1312606028,4,8,17641
10182842@N08,76,18,1312595499,1312595499,1,8,0
10182842@N08,76,22,1312591427,1312592060,10,8,633
10182842@N08,76,28,1312604783,1312604812,2,8,29
10182842@N08,76,29,1312592615,1312592615,1,8,0
10182842@N08,76,16,1312604917,1312605518,6,8,601
10182842@N08,76,24,1312586197,1312586568,3,8,371
10182842@N08,77,30,1313303252,1313303252,1,4,0
10182842@N08,77,11,1313303083,1313303083,1,4,0
10182842@N08,77,12,1313302849,1313302875,2,4,26
10182842@N08,77,29,1313303928,1313306771,5,4,2843
10182842@N08,78,23,1314407355,1314407355,1,11,0
10182842@N08,78,13,1314402581,1314404703,10,11,2122
10182842@N08,78,24,1314400905,1314400905,1,11,0
10182842@N08,78,27,1314400405,1314411993,7,11,11588
10182842@N08,78,28,1314414127,1314414127,1,11,0
10182842@N08,78,11,1314405500,1314408741,4,11,3241
10182842@N08,78,21,1314402564,1314404789,2,11,2225
10182842@N08,78,25,1314402679,1314402875,3,11,196
10182842@N08,78,26,1314411576,1314411671,4,11,95
10182842@N08,78,17,1314401065,1314401065,1,11,0
10182842@N08,78,29,1314407504,1314411262,6,11,3758
10182842@N08,79,24,1315649502,1315650094,3,8,592
10182842@N08,79,3,1315648609,1315648698,3,8,89
10182842@N08,79,30,1315646200,1315646200,1,8,0
10182842@N08,79,22,1315645425,1315645921,2,8,496
10182842@N08,79,9,1315647048,1315648050,7,8,1002
10182842@N08,79,20,1315642839,1315645509,5,8,2670
10182842@N08,79,4,1315648516,1315648516,1,8,0
10182842@N08,79,16,1315650500,1315650500,1,8,0
10182842@N08,80,1,1316485287,1316497671,2,5,12384
10182842@N08,80,28,1316485598,1316497368,4,5,11770
10182842@N08,80,13,1316487333,1316489139,6,5,1806
10182842@N08,80,15,1316491040,1316494744,9,5,3704
10182842@N08,80,26,1316485818,1316496427,12,5,10609
10182842@N08,81,24,1317412532,1317414086,5,1,1554
10182842@N08,82,28,1317467743,1317467743,1,2,0
10182842@N08,82,24,1317456778,1317466842,33,2,10064
10182842@N08,83,21,1318062290,1318062290,1,9,0
10182842@N08,83,1,1318054192,1318054354,2,9,162
10182842@N08,83,28,1318064576,1318065569,4,9,993
10182842@N08,83,4,1318060963,1318062102,6,9,1139
10182842@N08,83,20,1318058468,1318058468,1,9,0
10182842@N08,83,22,1318058812,1318059275,4,9,463
10182842@N08,83,30,1318059804,1318059804,1,9,0
10182842@N08,83,24,1318063973,1318063989,2,9,16
10182842@N08,83,31,1318058429,1318058429,1,9,0
10182842@N08,84,1,1318555089,1318555089,1,8,0
10182842@N08,84,11,1318550156,1318550168,2,8,12
10182842@N08,84,4,1318549555,1318549955,4,8,400
10182842@N08,84,20,1318544079,1318544132,4,8,53
10182842@N08,84,22,1318545690,1318546440,4,8,750
10182842@N08,84,30,1318550867,1318550867,1,8,0
10182842@N08,84,26,1318549290,1318549408,6,8,118
10182842@N08,84,31,1318546610,1318553802,8,8,7192
10182842@N08,85,1,1320115136,1320115136,1,6,0
10182842@N08,85,28,1320114882,1320115000,2,6,118
10182842@N08,85,23,1320107395,1320107395,1,6,0
10182842@N08,85,27,1320110160,1320110264,2,6,104
10182842@N08,85,26,1320106693,1320111758,2,6,5065
10182842@N08,85,24,1320106083,1320106083,1,6,0
10182842@N08,86,1,1321074694,1321074694,1,8,0
10182842@N08,86,28,1321074845,1321074845,1,8,0
10182842@N08,86,13,1321078955,1321078955,1,8,0
10182842@N08,86,20,1321076401,1321078615,5,8,2214
10182842@N08,86,30,1321075660,1321075660,1,8,0
10182842@N08,86,26,1321075466,1321075466,1,8,0
10182842@N08,86,24,1321079571,1321079591,2,8,20
10182842@N08,86,29,1321075909,1321076331,4,8,422
10182842@N08,87,21,1324105870,1324105950,3,6,80
10182842@N08,87,1,1324097435,1324097435,1,6,0
10182842@N08,87,20,1324103347,1324103347,1,6,0
10182842@N08,87,25,1324098903,1324102228,14,6,3325
10182842@N08,87,26,1324105309,1324105573,3,6,264
10182842@N08,87,29,1324105102,1324105102,1,6,0
10182842@N08,88,21,1326522550,1326522550,1,13,0
10182842@N08,88,28,1326515755,1326525645,4,13,9890
10182842@N08,88,11,1326520167,1326520421,2,13,254
10182842@N08,88,4,1326515796,1326515796,1,13,0
10182842@N08,88,13,1326520868,1326520868,1,13,0
10182842@N08,88,23,1326516051,1326516051,1,13,0
10182842@N08,88,22,1326518938,1326518938,1,13,0
10182842@N08,88,15,1326534736,1326534736,1,13,0
10182842@N08,88,26,1326515769,1326526027,4,13,10258
10182842@N08,88,24,1326530856,1326533563,23,13,2707
10182842@N08,88,29,1326516035,1326522855,10,13,6820
10182842@N08,88,9,1326520407,1326520407,1,13,0
10182842@N08,88,25,1326529478,1326529486,2,13,8
10182842@N08,89,28,1327135804,1327136747,8,2,943
10182842@N08,89,29,1327132849,1327132980,2,2,131
10182842@N08,90,30,1330709521,1330710498,2,14,977
10182842@N08,90,22,1330709609,1330709837,3,14,228
10182842@N08,90,29,1330710081,1330710081,1,14,0
10182842@N08,90,26,1330714215,1330714511,3,14,296
10182842@N08,90,24,1330713872,1330728830,7,14,14958
10182842@N08,90,3,1330711799,1330712267,6,14,468
10182842@N08,90,12,1330713681,1330713784,2,14,103
10182842@N08,90,28,1330714440,1330714746,4,14,306
10182842@N08,90,11,1330711047,1330711119,3,14,72
10182842@N08,90,4,1330711238,1330711790,6,14,552
10182842@N08,90,25,1330712381,1330712381,1,14,0
10182842@N08,90,13,1330713012,1330713274,4,14,262
10182842@N08,90,15,1330713975,1330713975,1,14,0
10182842@N08,90,20,1330708780,1330708780,1,14,0
10182842@N08,91,30,1331465982,1331466600,2,8,618
10182842@N08,91,29,1331485687,1331486959,6,8,1272
10182842@N08,91,15,1331466677,1331469751,3,8,3074
10182842@N08,91,26,1331465041,1331485221,3,8,20180
10182842@N08,91,24,1331467209,1331467209,1,8,0
10182842@N08,91,28,1331483064,1331483072,2,8,8
10182842@N08,91,1,1331495919,1331495919,1,8,0
10182842@N08,91,17,1331467916,1331469824,2,8,1908
10182842@N08,92,27,1333242900,1333276500,5,8,33600
10182842@N08,92,30,1333247369,1333248033,9,8,664
10182842@N08,92,29,1333254029,1333256250,3,8,2221
10182842@N08,92,26,1333244470,1333256945,8,8,12475
10182842@N08,92,17,1333250330,1333251987,3,8,1657
10182842@N08,92,16,1333253030,1333253030,1,8,0
10182842@N08,92,28,1333273470,1333273470,1,8,0
10182842@N08,92,23,1333244792,1333245282,4,8,490
10182842@N08,93,29,1333333385,1333333385,1,6,0
10182842@N08,93,26,1333307068,1333339551,7,6,32483
10182842@N08,93,24,1333311690,1333326936,24,6,15246
10182842@N08,93,12,1333340036,1333340193,3,6,157
10182842@N08,93,28,1333311161,1333338177,6,6,27016
10182842@N08,93,20,1333333869,1333336860,3,6,2991
10182842@N08,94,27,1334404627,1334404627,1,12,0
10182842@N08,94,30,1334406850,1334411734,6,12,4884
10182842@N08,94,22,1334408378,1334409158,5,12,780
10182842@N08,94,29,1334405243,1334409914,13,12,4671
10182842@N08,94,26,1334404834,1334412077,8,12,7243
10182842@N08,94,21,1334405779,1334405784,2,12,5
10182842@N08,94,31,1334408304,1334408304,1,12,0
10182842@N08,94,7,1334406515,1334406515,1,12,0
10182842@N08,94,3,1334405710,1334405822,3,12,112
10182842@N08,94,16,1334404721,1334404721,1,12,0
10182842@N08,94,28,1334412150,1334412432,2,12,282
10182842@N08,94,11,1334406111,1334407072,5,12,961
10182842@N08,95,9,1335510101,1335510184,3,7,83
10182842@N08,95,26,1335510313,1335511171,12,7,858
10182842@N08,95,24,1335480668,1335518968,25,7,38300
10182842@N08,95,1,1335507982,1335507982,1,7,0
10182842@N08,95,3,1335509009,1335509256,4,7,247
10182842@N08,95,12,1335508682,1335508864,2,7,182
10182842@N08,95,11,1335509591,1335509808,3,7,217
10182842@N08,96,22,1336293280,1336293785,6,4,505
10182842@N08,96,29,1336291361,1336295124,2,4,3763
10182842@N08,96,31,1336295094,1336295094,1,4,0
10182842@N08,96,28,1336291051,1336291051,1,4,0
10182842@N08,97,30,1336712883,1336712883,1,8,0
10182842@N08,97,29,1336712933,1336714083,3,8,1150
10182842@N08,97,9,1336712501,1336712513,2,8,12
10182842@N08,97,26,1336688983,1336712718,7,8,23735
10182842@N08,97,24,1336710618,1336731176,5,8,20558
10182842@N08,97,21,1336711539,1336712275,2,8,736
10182842@N08,97,1,1336710324,1336710324,1,8,0
10182842@N08,97,13,1336710919,1336711015,2,8,96
10182842@N08,98,30,1338162801,1338163350,3,9,549
10182842@N08,98,22,1338161485,1338162402,15,9,917
10182842@N08,98,29,1338160560,1338160961,4,9,401
10182842@N08,98,26,1338160221,1338163742,3,9,3521
10182842@N08,98,1,1338163993,1338163993,1,9,0
10182842@N08,98,17,1338158085,1338158085,1,9,0
10182842@N08,98,16,1338160061,1338160070,2,9,9
10182842@N08,98,28,1338157677,1338163987,3,9,6310
10182842@N08,98,23,1338160306,1338160786,2,9,480
10182842@N08,99,15,1339089107,1339089107,1,7,0
10182842@N08,99,26,1339085770,1339090627,2,7,4857
10182842@N08,99,16,1339086074,1339086074,1,7,0
10182842@N08,99,12,1339088416,1339088614,2,7,198
10182842@N08,99,28,1339085138,1339090739,8,7,5601
10182842@N08,99,11,1339087902,1339087902,1,7,0
10182842@N08,99,4,1339087650,1339087889,2,7,239
10182842@N08,100,26,1339911703,1339911703,1,3,0
10182842@N08,100,28,1339911456,1339911456,1,3,0
10182842@N08,100,3,1339911921,1339911948,2,3,27
10182842@N08,101,23,1341367633,1341367635,3,10,2
10182842@N08,101,26,1341361444,1341363378,9,10,1934
10182842@N08,101,1,1341361743,1341361743,1,10,0
10182842@N08,101,25,1341365465,1341366688,3,10,1223
10182842@N08,101,30,1341367106,1341367162,3,10,56
10182842@N08,101,12,1341365155,1341365232,2,10,77
10182842@N08,101,28,1341370227,1341370431,3,10,204
10182842@N08,101,3,1341363522,1341366765,3,10,3243
10182842@N08,101,13,1341365875,1341366519,5,10,644
10182842@N08,101,29,1341369668,1341369878,4,10,210
10182842@N08,102,23,1343465508,1343465744,2,3,236
10182842@N08,102,16,1343465020,1343465020,1,3,0
10182842@N08,102,30,1343463667,1343464657,7,3,990
10182842@N08,103,21,1346060347,1346060400,2,3,53
10182842@N08,103,12,1346060598,1346060598,1,3,0
10182842@N08,103,13,1346059498,1346059979,5,3,481
10182842@N08,104,26,1348120907,1348121009,2,3,102
10182842@N08,104,28,1348114674,1348122703,2,3,8029
10182842@N08,104,29,1348115520,1348119045,3,3,3525
10182842@N08,105,24,1348909917,1348915368,10,1,5451
10182842@N08,106,16,1351405640,1351405640,1,2,0
10182842@N08,106,3,1351406403,1351406403,1,2,0
10182842@N08,107,24,1352019807,1352026929,5,1,7122
10182842@N08,108,26,1352593043,1352593477,3,1,434
10182842@N08,109,26,1355883487,1355883487,1,4,0
10182842@N08,109,28,1355882347,1355905572,3,4,23225
10182842@N08,109,4,1355883921,1355883921,1,4,0
10182842@N08,109,29,1355884866,1355887858,2,4,2992
10182842@N08,110,4,1357345064,1357345064,1,3,0
10182842@N08,110,26,1357344528,1357344619,2,3,91
10182842@N08,110,28,1357348022,1357348022,1,3,0
10182842@N08,111,26,1359874884,1359874932,2,1,48
10182842@N08,112,30,1364423263,1364423263,1,10,0
10182842@N08,112,4,1364422424,1364422424,1,10,0
10182842@N08,112,12,1364419874,1364419874,1,10,0
10182842@N08,112,13,1364421470,1364421519,2,10,49
10182842@N08,112,26,1364422724,1364430013,5,10,7289
10182842@N08,112,21,1364419956,1364421788,3,10,1832
10182842@N08,112,29,1364427176,1364427420,2,10,244
10182842@N08,112,1,1364431401,1364431401,1,10,0
10182842@N08,112,28,1364430689,1364430689,1,10,0
10182842@N08,112,24,1364419604,1364419604,1,10,0
10182842@N08,113,12,1365112791,1365112791,1,1,0
10182842@N08,114,29,1365199244,1365199244,1,3,0
10182842@N08,114,17,1365198284,1365198284,1,3,0
10182842@N08,114,22,1365200868,1365200868,1,3,0
10182842@N08,115,5,1368257310,1368257310,1,3,0
10182842@N08,115,1,1368259202,1368259202,1,3,0
10182842@N08,115,28,1368254140,1368254609,4,3,469
10182842@N08,116,24,1370686363,1370693432,5,2,7069
10182842@N08,116,28,1370697053,1370697053,1,2,0
10182842@N08,117,4,1386487865,1386487865,1,3,0
10182842@N08,117,13,1386486029,1386486226,2,3,197
10182842@N08,117,3,1386487996,1386488022,2,3,26
10182842@N08,118,26,1391164282,1391164282,1,2,0
10182842@N08,118,16,1391163928,1391163928,1,2,0
10182842@N08,119,4,1391922999,1391922999,1,5,0
10182842@N08,119,9,1391922892,1391922892,1,5,0
10182842@N08,119,30,1391923641,1391923641,1,5,0
10182842@N08,119,26,1391920395,1391922904,4,5,2509
10182842@N08,119,28,1391924927,1391924927,1,5,0
10182842@N08,120,3,1396162180,1396162652,3,8,472
10182842@N08,120,30,1396161377,1396161400,2,8,23
10182842@N08,120,13,1396158932,1396159091,2,8,159
10182842@N08,120,29,1396160197,1396160197,1,8,0
