userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
10182842@N08,54,19,1310898587,1310899077,2,2,490
10182842@N08,55,12,1311818912,1311819232,2,1,320
10182842@N08,56,13,1312600141,1312603504,6,2,3363
10182842@N08,56,12,1312603932,1312603932,1,2,0
10182842@N08,57,5,1313294196,1313294286,5,4,90
10182842@N08,57,7,1313288762,1313291566,27,4,2804
10182842@N08,57,16,1313291689,1313294900,3,4,3211
10182842@N08,57,17,1313295125,1313295707,4,4,582
10182842@N08,58,11,1316168541,1316169333,3,7,792
10182842@N08,58,5,1316169855,1316169855,1,7,0
10182842@N08,58,7,1316168828,1316168828,1,7,0
10182842@N08,58,16,1316163207,1316168949,7,7,5742
10182842@N08,58,25,1316164239,1316166919,5,7,2680
10182842@N08,58,18,1316169656,1316169714,2,7,58
10182842@N08,58,1,1316170037,1316170141,2,7,104
10182842@N08,59,7,1316501958,1316501961,2,5,3
10182842@N08,59,12,1316498357,1316498357,1,5,0
10182842@N08,59,10,1316503870,1316504248,4,5,378
10182842@N08,59,17,1316504823,1316504823,1,5,0
10182842@N08,59,16,1316504298,1316504298,1,5,0
10182842@N08,60,7,1321068420,1321069364,4,5,944
10182842@N08,60,16,1321068028,1321071290,5,5,3262
10182842@N08,60,18,1321070446,1321070446,1,5,0
10182842@N08,60,1,1321070692,1321070785,3,5,93
10182842@N08,60,11,1321068495,1321068550,2,5,55
10182842@N08,61,16,1324095939,1324096422,3,3,483
10182842@N08,61,17,1324096843,1324096843,1,3,0
10182842@N08,61,19,1324094158,1324094158,1,3,0
10182842@N08,62,16,1327129004,1327130299,14,2,1295
10182842@N08,62,6,1327128084,1327128723,2,2,639
10182842@N08,63,19,1330720373,1330720765,2,1,392
10182842@N08,64,7,1331473039,1331473053,3,11,14
10182842@N08,64,4,1331471314,1331479188,4,11,7874
10182842@N08,64,25,1331479608,1331479675,3,11,67
10182842@N08,64,17,1331471141,1331471141,1,11,0
10182842@N08,64,19,1331477119,1331478022,2,11,903
10182842@N08,64,18,1331471579,1331475704,4,11,4125
10182842@N08,64,8,1331478302,1331478302,1,11,0
10182842@N08,64,11,1331472556,1331472556,1,11,0
10182842@N08,64,13,1331479912,1331481700,2,11,1788
10182842@N08,64,6,1331477953,1331477953,1,11,0
10182842@N08,64,12,1331470911,1331470911,1,11,0
10182842@N08,65,7,1332568158,1332568921,7,7,763
10182842@N08,65,5,1332567041,1332567838,7,7,797
10182842@N08,65,16,1332566094,1332569631,4,7,3537
10182842@N08,65,10,1332566522,1332567027,7,7,505
10182842@N08,65,17,1332565863,1332565886,2,7,23
10182842@N08,65,18,1332567701,1332567701,1,7,0
10182842@N08,65,23,1332565941,1332565941,1,7,0
10182842@N08,66,7,1333269566,1333269764,3,2,198
10182842@N08,66,16,1333269633,1333269633,1,2,0
10182842@N08,67,7,1334417488,1334419033,10,8,1545
10182842@N08,67,16,1334417203,1334417203,1,8,0
10182842@N08,67,24,1334416677,1334416677,1,8,0
10182842@N08,67,10,1334418891,1334418891,1,8,0
10182842@N08,67,25,1334413239,1334415798,8,8,2559
10182842@N08,67,20,1334416507,1334416968,6,8,461
10182842@N08,67,3,1334419324,1334419798,2,8,474
10182842@N08,67,6,1334416457,1334416978,2,8,521
10182842@N08,68,7,1336279200,1336279640,11,8,440
10182842@N08,68,16,1336277492,1336277492,1,8,0
10182842@N08,68,24,1336276158,1336276248,2,8,90
10182842@N08,68,17,1336280602,1336280602,1,8,0
10182842@N08,68,19,1336277880,1336277913,2,8,33
10182842@N08,68,18,1336278878,1336280086,2,8,1208
10182842@N08,68,11,1336277258,1336279018,9,8,1760
10182842@N08,68,6,1336276712,1336280374,2,8,3662
10182842@N08,69,24,1338164779,1338165483,5,6,704
10182842@N08,69,25,1338164946,1338166435,5,6,1489
10182842@N08,69,19,1338167318,1338167575,4,6,257
10182842@N08,69,8,1338166690,1338166726,2,6,36
10182842@N08,69,16,1338166649,1338166649,1,6,0
10182842@N08,69,13,1338165660,1338165847,4,6,187
10182842@N08,70,19,1339084431,1339084488,2,3,57
10182842@N08,70,12,1339092743,1339092800,3,3,57
10182842@N08,70,17,1339084856,1339084856,1,3,0
10182842@N08,71,14,1339904921,1339914145,17,4,9224
10182842@N08,71,6,1339910304,1339910304,1,4,0
10182842@N08,71,12,1339910790,1339915772,4,4,4982
10182842@N08,71,24,1339904064,1339904721,6,4,657
10182842@N08,72,14,1340319968,1340323156,8,3,3188
10182842@N08,72,12,1340326792,1340326792,1,3,0
10182842@N08,72,24,1340323802,1340323987,3,3,185
10182842@N08,73,14,1341373660,1341376028,15,3,2368
10182842@N08,73,9,1341375936,1341375936,1,3,0
10182842@N08,73,24,1341371311,1341376685,12,3,5374
10182842@N08,74,14,1341574549,1341578389,15,3,3840
10182842@N08,74,24,1341574157,1341574157,1,3,0
10182842@N08,74,19,1341578501,1341578501,1,3,0
10182842@N08,75,14,1343469826,1343469873,2,7,47
10182842@N08,75,8,1343468826,1343469105,5,7,279
10182842@N08,75,23,1343473274,1343473274,1,7,0
10182842@N08,75,13,1343467632,1343467809,5,7,177
10182842@N08,75,12,1343466338,1343467903,5,7,1565
10182842@N08,75,16,1343472756,1343472939,2,7,183
10182842@N08,75,19,1343470446,1343472982,4,7,2536
10182842@N08,76,14,1345191734,1345200291,10,6,8557
10182842@N08,76,5,1345198029,1345198119,2,6,90
10182842@N08,76,13,1345200826,1345200826,1,6,0
10182842@N08,76,7,1345195526,1345195783,2,6,257
10182842@N08,76,16,1345194989,1345198565,3,6,3576
10182842@N08,76,18,1345195856,1345197737,6,6,1881
10182842@N08,77,24,1348125250,1348125634,2,1,384
10182842@N08,78,14,1352596678,1352597055,2,4,377
10182842@N08,78,5,1352601047,1352601047,1,4,0
10182842@N08,78,12,1352595875,1352595875,1,4,0
10182842@N08,78,1,1352601682,1352601682,1,4,0
10182842@N08,79,21,1355889095,1355889095,1,1,0
10182842@N08,80,14,1357348998,1357349364,2,1,366
10182842@N08,81,22,1362210887,1362210887,1,2,0
10182842@N08,81,14,1362216589,1362216789,3,2,200
10182842@N08,82,7,1364417837,1364417837,1,1,0
10182842@N08,83,24,1365215576,1365215576,1,2,0
10182842@N08,83,12,1365216049,1365216049,1,2,0
10182842@N08,84,16,1371958099,1371958099,1,6,0
10182842@N08,84,17,1371958445,1371958445,1,6,0
10182842@N08,84,22,1371951748,1371951748,1,6,0
10182842@N08,84,14,1371952891,1371953348,2,6,457
10182842@N08,84,19,1371953025,1371956776,4,6,3751
10182842@N08,84,25,1371952219,1371952356,2,6,137
10182842@N08,85,13,1391159190,1391159712,7,4,522
10182842@N08,85,16,1391156688,1391157750,4,4,1062
10182842@N08,85,10,1391156430,1391156430,1,4,0
10182842@N08,85,4,1391158262,1391158262,1,4,0
10182842@N08,86,19,1399617849,1399617921,2,3,72
10182842@N08,86,14,1399617319,1399617319,1,3,0
10182842@N08,86,25,1399615929,1399616017,3,3,88
10182842@N08,87,25,1401612720,1401612720,1,1,0
10182842@N08,88,1,1408103221,1408103221,1,1,0
10182842@N08,89,17,1413004686,1413004686,1,1,0
10182842@N08,90,19,1417662393,1417662393,1,3,0
10182842@N08,90,14,1417659199,1417662329,6,3,3130
10182842@N08,90,23,1417662485,1417662581,2,3,96
10182842@N08,91,25,1425005869,1425005869,1,1,0
10185356@N05,92,17,1377100214,1377100214,1,4,0
10185356@N05,92,15,1377104972,1377104972,1,4,0
10185356@N05,92,25,1377103673,1377109884,3,4,6211
10185356@N05,92,24,1377106142,1377106142,1,4,0
10185356@N05,93,5,1377194654,1377194654,1,4,0
10185356@N05,93,7,1377197013,1377197615,2,4,602
10185356@N05,93,19,1377202114,1377202279,3,4,165
10185356@N05,93,16,1377193402,1377193402,1,4,0
10185356@N05,94,14,1377304118,1377305722,3,4,1604
10185356@N05,94,18,1377306359,1377308516,5,4,2157
10185356@N05,94,7,1377309193,1377309193,1,4,0
10185356@N05,94,10,1377306407,1377306683,2,4,276
101957095@N05,95,10,1384311505,1384311505,1,2,0
101957095@N05,95,1,1384315440,1384315440,1,2,0
10196023@N00,96,24,1191043557,1191043557,1,1,0
10196023@N00,97,10,1191582345,1191582345,1,3,0
10196023@N00,97,20,1191583454,1191583454,1,3,0
10196023@N00,97,6,1191582915,1191582915,1,3,0
10196023@N00,98,25,1199243948,1199243948,1,1,0
10196023@N00,99,24,1202534430,1202534430,1,1,0
10196023@N00,100,25,1203139156,1203139504,3,1,348
10196023@N00,101,12,1203198543,1203198543,1,1,0
10196023@N00,102,12,1203726945,1203727009,2,2,64
10196023@N00,102,24,1203727314,1203727403,3,2,89
10196023@N00,103,19,1205562571,1205563386,15,2,815
10196023@N00,103,24,1205537600,1205537600,1,2,0
10196023@N00,104,24,1212816258,1212816258,1,2,0
10196023@N00,104,7,1212814062,1212814062,1,2,0
10196023@N00,105,7,1214784572,1214784572,1,1,0
10196023@N00,106,24,1215754050,1215754050,1,1,0
10196023@N00,107,16,1215860971,1215860971,1,1,0
10196023@N00,108,12,1223040982,1223040982,1,3,0
10196023@N00,108,16,1223038292,1223038292,1,3,0
10196023@N00,108,23,1223035022,1223035022,1,3,0
10196023@N00,109,25,1225449335,1225449335,1,2,0
10196023@N00,109,11,1225446129,1225446129,1,2,0
10196023@N00,110,6,1225941509,1225941509,1,1,0
10196023@N00,111,24,1232167239,1232167239,1,1,0
10196023@N00,112,17,1247254848,1247254848,1,1,0
10196023@N00,113,10,1247302827,1247302827,1,2,0
10196023@N00,113,2,1247309431,1247309431,1,2,0
10196023@N00,114,6,1247384198,1247384198,1,1,0
10196023@N00,115,5,1266636978,1266636978,1,1,0
10196023@N00,116,13,1269651305,1269651305,1,1,0
10196023@N00,117,20,1278838174,1278838174,1,3,0
10196023@N00,117,16,1278844443,1278844443,1,3,0
10196023@N00,117,22,1278853059,1278853059,1,3,0
10196023@N00,118,13,1287823660,1287824427,3,3,767
10196023@N00,118,24,1287820724,1287820724,1,3,0
10196023@N00,118,22,1287821191,1287821191,1,3,0
10196023@N00,119,20,1289099355,1289099355,1,1,0
10196023@N00,120,24,1301701714,1301701714,1,2,0
10196023@N00,120,25,1301709365,1301710457,3,2,1092
10196023@N00,121,16,1307758268,1307758268,1,1,0
10196023@N00,122,9,1340525383,1340525383,1,1,0
10196023@N00,123,8,1340611496,1340611496,1,1,0
10196023@N00,124,1,1341212713,1341212713,1,1,0
10196023@N00,125,8,1341785167,1341785167,1,1,0
10196023@N00,126,2,1347063368,1347063368,1,2,0
10196023@N00,126,8,1347063095,1347063095,1,2,0
10196023@N00,127,24,1365902707,1365902707,1,1,0
10196023@N00,128,22,1436684790,1436684790,1,1,0
102237062@N02,129,6,1451422532,1451464690,5,9,42158
102237062@N02,129,25,1451435057,1451435057,1,9,0
102237062@N02,129,15,1451425168,1451440951,12,9,15783
102237062@N02,129,11,1451430600,1451471313,6,9,40713
102237062@N02,129,17,1451475238,1451475238,1,9,0
102237062@N02,129,16,1451430360,1451474803,100,9,44443
102237062@N02,129,18,1451427825,1451427825,1,9,0
102237062@N02,129,14,1451430967,1451465084,13,9,34117
102237062@N02,129,24,1451446437,1451464166,7,9,17729
10242313@N05,130,13,1200642538,1200642545,3,1,7
10242313@N05,131,12,1236421868,1236422598,15,3,730
10242313@N05,131,20,1236421853,1236421864,4,3,11
10242313@N05,131,24,1236421879,1236421907,8,3,28
10259875@N03,132,13,1342694668,1342694668,1,11,0
10259875@N03,132,19,1342706933,1342706933,1,11,0
10259875@N03,132,1,1342673494,1342673494,1,11,0
10259875@N03,132,17,1342667694,1342667714,2,11,20
10259875@N03,132,7,1342671271,1342705929,2,11,34658
10259875@N03,132,6,1342692492,1342698560,2,11,6068
10259875@N03,132,16,1342697656,1342697656,1,11,0
10259875@N03,132,14,1342698308,1342698308,1,11,0
10259875@N03,132,24,1342675132,1342676350,3,11,1218
10259875@N03,132,15,1342681895,1342681895,1,11,0
10259875@N03,132,20,1342676253,1342695868,5,11,19615
10259875@N03,133,16,1455708684,1455709149,2,10,465
10259875@N03,133,19,1455688550,1455709414,4,10,20864
10259875@N03,133,22,1455710072,1455710072,1,10,0
10259875@N03,133,2,1455709815,1455709815,1,10,0
10259875@N03,133,18,1455702295,1455702295,1,10,0
10259875@N03,133,5,1455703241,1455706936,2,10,3695
10259875@N03,133,25,1455709979,1455709979,1,10,0
10259875@N03,133,14,1455709517,1455709588,3,10,71
10259875@N03,133,24,1455686284,1455710204,5,10,23920
10259875@N03,133,11,1455708896,1455708896,1,10,0
10259875@N03,134,19,1455771676,1455771676,1,1,0
102667810@N03,135,6,1366531395,1366531395,1,4,0
102667810@N03,135,10,1366526811,1366526854,8,4,43
102667810@N03,135,1,1366534382,1366536851,3,4,2469
102667810@N03,135,16,1366529121,1366545119,7,4,15998
10274899@N06,136,19,1248935708,1248935708,1,5,0
10274899@N06,136,7,1248939338,1248939338,1,5,0
10274899@N06,136,13,1248930328,1248930328,1,5,0
10274899@N06,136,25,1248929159,1248929159,1,5,0
10274899@N06,136,12,1248945671,1248945671,1,5,0
10295241@N02,137,17,1366444425,1366451634,5,6,7209
10295241@N02,137,18,1366414937,1366448370,4,6,33433
10295241@N02,137,15,1366414792,1366414792,1,6,0
10295241@N02,137,23,1366444593,1366444593,1,6,0
10295241@N02,137,14,1366414486,1366414486,1,6,0
10295241@N02,137,11,1366419965,1366419965,1,6,0
10295241@N02,138,3,1366512800,1366513871,10,1,1071
10295241@N02,139,15,1425111420,1425111420,1,1,0
10295241@N02,140,15,1430991701,1430991701,1,1,0
10295241@N02,141,14,1434172794,1434172794,1,2,0
10295241@N02,141,8,1434177913,1434177913,1,2,0
10295241@N02,142,24,1441419635,1441419635,1,1,0
10295241@N02,143,15,1441517650,1441524756,2,3,7106
10295241@N02,143,14,1441530481,1441530481,1,3,0
10295241@N02,143,19,1441530079,1441530079,1,3,0
10295241@N02,144,8,1441594832,1441594832,1,2,0
10295241@N02,144,12,1441586538,1441586538,1,2,0
102953813@N07,145,12,1272093031,1272093043,3,6,12
102953813@N07,145,18,1272096396,1272096396,1,6,0
102953813@N07,145,24,1272093052,1272093052,2,6,0
102953813@N07,145,23,1272095896,1272095896,1,6,0
102953813@N07,145,10,1272096396,1272096396,1,6,0
102953813@N07,145,6,1272094846,1272094846,1,6,0
102953813@N07,146,19,1272619828,1272619828,1,1,0
102953813@N07,147,12,1284278133,1284278133,2,2,0
102953813@N07,147,24,1284278165,1284278165,2,2,0
102953813@N07,148,19,1358315371,1358315371,1,1,0
102953813@N07,149,19,1359441019,1359441019,1,1,0
102953813@N07,150,14,1362266493,1362294798,2,1,28305
102953813@N07,151,24,1365763726,1365763726,1,2,0
102953813@N07,151,19,1365762317,1365762317,1,2,0
102953813@N07,152,17,1365907334,1365908137,2,3,803
102953813@N07,152,19,1365910440,1365910440,1,3,0
102953813@N07,152,18,1365916064,1365916064,1,3,0
102953813@N07,153,17,1367548854,1367548854,1,8,0
102953813@N07,153,14,1367545804,1367546340,4,8,536
102953813@N07,153,10,1367549911,1367550992,2,8,1081
102953813@N07,153,19,1367547544,1367547544,1,8,0
102953813@N07,153,6,1367547149,1367547458,3,8,309
102953813@N07,153,16,1367549673,1367551369,3,8,1696
102953813@N07,153,5,1367549886,1367549886,1,8,0
102953813@N07,153,3,1367550077,1367550443,2,8,366
102953813@N07,154,23,1371956447,1371956447,1,10,0
102953813@N07,154,14,1371951189,1371982325,7,10,31136
102953813@N07,154,10,1371958124,1371958124,1,10,0
102953813@N07,154,19,1371958407,1371958413,2,10,6
102953813@N07,154,11,1371962697,1371962697,1,10,0
102953813@N07,154,12,1371980250,1371980250,1,10,0
102953813@N07,154,7,1371964111,1371964226,2,10,115
102953813@N07,154,4,1371950621,1371950621,1,10,0
102953813@N07,154,16,1371956758,1371966885,5,10,10127
102953813@N07,154,8,1371950770,1371950770,1,10,0
102953813@N07,155,13,1372756084,1372756143,2,14,59
102953813@N07,155,24,1372746516,1372757304,8,14,10788
102953813@N07,155,8,1372755401,1372755401,1,14,0
102953813@N07,155,23,1372748323,1372748323,1,14,0
102953813@N07,155,14,1372755120,1372755553,5,14,433
102953813@N07,155,10,1372748828,1372750475,4,14,1647
102953813@N07,155,25,1372755868,1372755868,1,14,0
102953813@N07,155,19,1372754781,1372754917,3,14,136
102953813@N07,155,11,1372754356,1372754356,1,14,0
102953813@N07,155,2,1372755868,1372755868,1,14,0
102953813@N07,155,12,1372746097,1372747121,2,14,1024
102953813@N07,155,7,1372753685,1372754298,3,14,613
102953813@N07,155,16,1372748610,1372754637,3,14,6027
102953813@N07,155,18,1372753455,1372753582,2,14,127
102953813@N07,156,17,1372919678,1372919678,1,5,0
102953813@N07,156,1,1372926530,1372926530,1,5,0
102953813@N07,156,6,1372930280,1372930280,1,5,0
102953813@N07,156,19,1372931350,1372931350,1,5,0
102953813@N07,156,16,1372922248,1372937330,5,5,15082
102953813@N07,157,12,1374936915,1374936915,1,1,0
102953813@N07,158,14,1378037841,1378037996,3,3,155
102953813@N07,158,7,1378036463,1378036463,1,3,0
102953813@N07,158,11,1378031892,1378032706,2,3,814
102953813@N07,159,12,1379067449,1379067449,2,1,0
102953813@N07,160,7,1379214756,1379214756,1,1,0
102953813@N07,161,14,1379919006,1379920933,2,5,1927
102953813@N07,161,12,1379916360,1379916534,2,5,174
102953813@N07,161,16,1379918304,1379918304,1,5,0
102953813@N07,161,23,1379917929,1379917929,1,5,0
102953813@N07,161,6,1379921645,1379921645,1,5,0
10299767@N08,162,16,1224405355,1224405455,2,1,100
10299767@N08,163,6,1400194233,1400194233,1,1,0
10302113@N02,164,12,1258075597,1258079324,4,1,3727
10302113@N02,165,16,1258108541,1258108566,3,1,25
10304915@N00,166,16,1229660224,1229660224,1,1,0
10304915@N00,167,17,1426817064,1426817064,1,1,0
103109013@N07,168,11,1395034558,1395034558,1,2,0
103109013@N07,168,7,1395034893,1395034893,1,2,0
103297030@N03,169,12,1367082857,1367082857,1,15,0
103297030@N03,169,3,1367080038,1367080038,1,15,0
103297030@N03,169,25,1367091470,1367091470,1,15,0
103297030@N03,169,6,1367079030,1367079301,2,15,271
103297030@N03,169,11,1367081995,1367081995,1,15,0
103297030@N03,169,15,1367091731,1367091731,1,15,0
103297030@N03,169,7,1367081985,1367081985,1,15,0
103297030@N03,169,21,1367091940,1367091940,1,15,0
103297030@N03,169,16,1367079849,1367082095,2,15,2246
103297030@N03,169,8,1367078833,1367085774,2,15,6941
103297030@N03,169,19,1367079556,1367079639,3,15,83
103297030@N03,169,2,1367078662,1367078662,1,15,0
103297030@N03,169,20,1367079020,1367079020,1,15,0
103297030@N03,169,14,1367079516,1367086257,3,15,6741
103297030@N03,169,23,1367083887,1367084169,4,15,282
103297030@N03,170,6,1388285612,1388285612,1,6,0
103297030@N03,170,9,1388285989,1388285989,1,6,0
103297030@N03,170,14,1388285693,1388285738,3,6,45
103297030@N03,170,12,1388287367,1388287367,1,6,0
103297030@N03,170,11,1388284456,1388284456,1,6,0
103297030@N03,170,18,1388283591,1388284024,2,6,433
103400918@N03,171,5,1375602437,1375602437,1,2,0
103400918@N03,171,16,1375580678,1375601089,2,2,20411
103479379@N08,172,24,1360961168,1360961168,1,1,0
10352809@N08,173,6,1329819067,1329819098,6,2,31
10352809@N08,173,16,1329803130,1329803143,5,2,13
103708587@N06,174,7,1388390850,1388390850,1,1,0
10414404@N08,175,24,1374123599,1374123599,1,1,0
10414404@N08,176,10,1374230866,1374230866,1,1,0
10420619@N06,177,16,1355644640,1355667398,14,1,22758
10420619@N06,178,16,1365913177,1365913177,1,1,0
10420619@N06,179,24,1390716367,1390728522,7,1,12155
10420619@N06,180,24,1394342964,1394342964,1,1,0
10420619@N06,181,24,1396759040,1396770068,12,1,11028
10420619@N06,182,17,1430052934,1430052934,1,1,0
10450800@N03,183,1,1306054457,1306054457,1,1,0
10450800@N03,184,7,1321148666,1321148666,1,2,0
10450800@N03,184,10,1321151408,1321151408,1,2,0
10450800@N03,185,22,1323570576,1323585057,2,2,14481
10450800@N03,185,13,1323590206,1323590210,2,2,4
10450800@N03,186,15,1332655279,1332655279,1,2,0
10450800@N03,186,11,1332651053,1332651142,2,2,89
10450800@N03,187,11,1350190739,1350190739,1,3,0
10450800@N03,187,14,1350190914,1350191044,3,3,130
10450800@N03,187,19,1350180452,1350190912,3,3,10460
10450800@N03,188,15,1359885797,1359885797,1,4,0
10450800@N03,188,11,1359878861,1359878861,1,4,0
