userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
100448554@N06,22,14,1376723103,1376723442,12,1,339
100448554@N06,23,27,1376818230,1376818245,3,1,15
100459519@N02,24,14,1430575063,1430575063,1,2,0
100459519@N02,24,10,1430571542,1430571542,1,2,0
100459519@N02,25,9,1462269575,1462269575,1,1,0
100459519@N02,26,27,1462312739,1462312739,1,1,0
100459519@N02,27,26,1462460505,1462460505,1,1,0
100459519@N02,28,23,1462792291,1462792291,1,1,0
10047035@N00,29,16,1302118486,1302147670,22,1,29184
100483258@N08,30,16,1407673826,1407673826,1,1,0
10048675@N02,31,26,1234302592,1234302772,3,1,180
10048675@N02,32,17,1234568662,1234568668,2,2,6
10048675@N02,32,4,1234570004,1234570027,4,2,23
100506822@N02,33,27,1387666161,1387666161,1,1,0
100506822@N02,34,15,1387696062,1387697010,3,1,948
100506822@N02,35,16,1388007949,1388008956,7,2,1007
100506822@N02,35,14,1388008050,1388018351,16,2,10301
100597270@N04,36,27,1430889471,1430889471,1,1,0
100606614@N05,37,16,1406739929,1406740224,3,1,295
10061441@N03,38,3,1229532977,1229532997,2,1,20
100620414@N03,39,14,1461889222,1461926854,5,7,37632
100620414@N03,39,10,1461891328,1461891363,4,7,35
100620414@N03,39,19,1461904107,1461904110,2,7,3
100620414@N03,39,3,1461895537,1461895537,1,7,0
100620414@N03,39,20,1461904633,1461904633,1,7,0
100620414@N03,39,11,1461892174,1461892778,5,7,604
100620414@N03,39,27,1461887277,1461933036,16,7,45759
100620414@N03,40,27,1467257231,1467257231,1,1,0
100657680@N02,41,16,1383996109,1383996109,1,1,0
100657680@N02,42,16,1392462154,1392462154,1,1,0
100691062@N08,43,27,1403163483,1403167384,5,1,3901
100691062@N08,44,27,1403227687,1403258952,10,1,31265
100691062@N08,45,27,1403296202,1403296216,2,1,14
100747900@N02,46,27,1322270664,1322270664,1,1,0
100775193@N08,47,13,1386364147,1386364147,1,1,0
100775193@N08,48,27,1393227213,1393227213,1,1,0
100775193@N08,49,6,1397613439,1397613439,1,2,0
100775193@N08,49,14,1397600255,1397600255,1,2,0
100775237@N03,50,27,1309442400,1309442400,1,3,0
100775237@N03,50,20,1309442400,1309442400,1,3,0
100775237@N03,50,17,1309442400,1309442400,1,3,0
100775237@N03,51,27,1341064800,1341064800,2,2,0
100775237@N03,51,17,1341064800,1341064800,2,2,0
100775237@N03,52,27,1372600800,1372600800,4,3,0
100775237@N03,52,18,1372600800,1372600800,1,3,0
100775237@N03,52,8,1372600800,1372600800,1,3,0
100775237@N03,53,27,1373078565,1373078615,2,2,50
100775237@N03,53,4,1373064754,1373064754,1,2,0
100775237@N03,54,27,1373290977,1373290977,1,2,0
100775237@N03,54,17,1373285945,1373285945,1,2,0
100775237@N03,55,27,1405584680,1405584680,1,3,0
100775237@N03,55,26,1405590389,1405590438,2,3,49
100775237@N03,55,14,1405585812,1405585812,1,3,0
100775237@N03,56,27,1405680539,1405680539,1,1,0
100775237@N03,57,20,1405909839,1405909839,1,5,0
100775237@N03,57,17,1405911450,1405911450,1,5,0
100775237@N03,57,14,1405901957,1405901957,1,5,0
100775237@N03,57,21,1405906221,1405906221,1,5,0
100775237@N03,57,9,1405900379,1405902093,3,5,1714
100822654@N07,58,14,1400847860,1400847860,1,6,0
100822654@N07,58,27,1400839678,1400841933,3,6,2255
100822654@N07,58,9,1400800378,1400803358,5,6,2980
100822654@N07,58,4,1400835334,1400835334,1,6,0
100822654@N07,58,10,1400800209,1400800685,3,6,476
100822654@N07,58,21,1400823196,1400823290,2,6,94
100822654@N07,59,9,1401154720,1401154885,3,3,165
100822654@N07,59,19,1401154957,1401154957,1,3,0
100822654@N07,59,20,1401155187,1401158631,4,3,3444
10084809@N04,60,16,1459927510,1459927510,1,1,0
10084825@N03,61,26,1319170801,1319171549,2,1,748
10084825@N03,62,9,1319278736,1319279192,3,1,456
100948027@N07,63,17,1315126610,1315126858,2,5,248
100948027@N07,63,15,1315117798,1315117798,1,5,0
100948027@N07,63,1,1315131370,1315131401,2,5,31
100948027@N07,63,13,1315124902,1315124928,2,5,26
100948027@N07,63,18,1315124664,1315124664,1,5,0
100948027@N07,64,16,1315454326,1315454326,1,2,0
100948027@N07,64,9,1315454263,1315454263,1,2,0
100948027@N07,65,22,1315697201,1315697201,2,1,0
101036843@N06,66,27,1392978519,1392978542,2,1,23
10104201@N00,67,12,1416365010,1416365010,1,1,0
10104201@N00,68,17,1416452830,1416452830,1,1,0
101044534@N02,69,2,1381057538,1381057538,1,1,0
101068170@N05,70,7,1372493796,1372493845,2,2,49
101068170@N05,70,8,1372494015,1372494015,1,2,0
101118128@N08,71,10,1446593686,1446593714,2,1,28
101195207@N02,72,27,1466375699,1466375699,1,4,0
101195207@N02,72,3,1466398969,1466398969,1,4,0
101195207@N02,72,2,1466410721,1466410721,1,4,0
101195207@N02,72,6,1466382999,1466383022,2,4,23
101195207@N02,73,27,1467352343,1467352354,2,4,11
101195207@N02,73,4,1467351616,1467351616,1,4,0
101195207@N02,73,6,1467351475,1467351484,2,4,9
101195207@N02,73,26,1467338964,1467338964,1,4,0
10120262@N06,74,27,1240780578,1240794497,3,1,13919
101256016@N07,75,11,1381912641,1381913452,48,3,811
101256016@N07,75,27,1381888618,1381889082,18,3,464
101256016@N07,75,14,1381902719,1381904097,34,3,1378
101324125@N05,76,22,1372927735,1372927735,1,4,0
101324125@N05,76,26,1372929913,1372929931,3,4,18
101324125@N05,76,14,1372914337,1372914337,1,4,0
101324125@N05,76,2,1372945147,1372945147,1,4,0
10135048@N06,77,2,1316494478,1316494478,1,1,0
10139125@N03,78,22,1345695322,1345695322,1,2,0
10139125@N03,78,20,1345691303,1345691303,1,2,0
101402820@N02,79,17,1420336486,1420336486,1,3,0
101402820@N02,79,18,1420351656,1420351656,1,3,0
101402820@N02,79,20,1420344311,1420344368,2,3,57
101445497@N05,80,13,1221982916,1221982916,1,3,0
101445497@N05,80,27,1221990133,1221990133,1,3,0
101445497@N05,80,10,1221974404,1221974404,1,3,0
101445497@N05,81,26,1222179510,1222179510,1,4,0
101445497@N05,81,16,1222158839,1222158839,1,4,0
101445497@N05,81,17,1222179058,1222179058,1,4,0
101445497@N05,81,27,1222158487,1222158487,1,4,0
101445497@N05,82,16,1264330017,1264330017,1,1,0
101445497@N05,83,16,1316777647,1316777647,1,3,0
101445497@N05,83,6,1316771264,1316771264,1,3,0
101445497@N05,83,27,1316759711,1316759711,1,3,0
101445497@N05,84,17,1353230477,1353230477,1,3,0
101445497@N05,84,27,1353205446,1353205882,2,3,436
101445497@N05,84,7,1353219477,1353219477,1,3,0
101445497@N05,85,2,1353470935,1353470935,1,1,0
101445497@N05,86,26,1369711090,1369711090,1,5,0
101445497@N05,86,16,1369707750,1369707750,1,5,0
101445497@N05,86,4,1369749692,1369749692,1,5,0
101445497@N05,86,9,1369745318,1369745318,1,5,0
101445497@N05,86,7,1369734986,1369734986,1,5,0
101445497@N05,87,14,1380953172,1380953172,1,2,0
101445497@N05,87,27,1380948276,1380948547,2,2,271
101445497@N05,88,14,1401750767,1401751971,3,2,1204
101445497@N05,88,27,1401748483,1401748483,1,2,0
101445497@N05,89,16,1401788752,1401789262,8,2,510
101445497@N05,89,27,1401792404,1401792404,1,2,0
101445497@N05,90,27,1410783776,1410783776,1,3,0
101445497@N05,90,10,1410767416,1410767465,2,3,49
101445497@N05,90,24,1410758329,1410758329,1,3,0
101445497@N05,91,4,1432983140,1432983140,1,10,0
101445497@N05,91,19,1432971728,1432971728,1,10,0
101445497@N05,91,13,1432974099,1432975776,4,10,1677
101445497@N05,91,22,1432973596,1432973596,1,10,0
101445497@N05,91,3,1432979729,1432979729,1,10,0
101445497@N05,91,14,1432977870,1432977870,1,10,0
101445497@N05,91,2,1432979775,1432979814,2,10,39
101445497@N05,91,16,1432971116,1432971116,1,10,0
101445497@N05,91,15,1432977724,1432977724,1,10,0
101445497@N05,91,17,1432978135,1432978135,1,10,0
101445497@N05,92,27,1433216480,1433223153,2,3,6673
101445497@N05,92,11,1433211242,1433211242,1,3,0
101445497@N05,92,17,1433213207,1433213207,1,3,0
101445497@N05,93,20,1464604427,1464604427,1,2,0
101445497@N05,93,14,1464593525,1464593525,1,2,0
101445497@N05,94,22,1464851405,1464851405,1,3,0
101445497@N05,94,5,1464855730,1464855730,1,3,0
101445497@N05,94,17,1464858891,1464858891,1,3,0
101473404@N07,95,1,1388525190,1388525190,1,1,0
101473404@N07,96,14,1388656314,1388656314,1,3,0
101473404@N07,96,27,1388667866,1388667866,1,3,0
101473404@N07,96,2,1388660574,1388660574,1,3,0
101473404@N07,97,3,1453724106,1453724106,1,2,0
101473404@N07,97,14,1453724343,1453724343,1,2,0
10152427@N08,98,26,1229874074,1229874074,1,1,0
10152427@N08,99,26,1239503886,1239503886,1,1,0
10152427@N08,100,26,1239624622,1239631485,2,1,6863
10152427@N08,101,26,1261652609,1261652609,1,1,0
10152427@N08,102,26,1302745029,1302745029,1,1,0
10156308@N03,103,8,1418814998,1418814998,1,1,0
10156308@N03,104,24,1418863338,1418863338,1,1,0
10156308@N03,105,10,1419075046,1419075046,1,1,0
10156308@N03,106,22,1419164113,1419164113,1,3,0
10156308@N03,106,27,1419160476,1419182374,5,3,21898
10156308@N03,106,23,1419162447,1419162447,1,3,0
101593101@N02,107,27,1427497269,1427497269,1,1,0
101593101@N02,108,27,1458733140,1458733140,1,2,0
101593101@N02,108,13,1458730557,1458730557,1,2,0
101593101@N02,109,10,1458802416,1458802416,1,3,0
101593101@N02,109,27,1458796949,1458796949,1,3,0
101593101@N02,109,16,1458799868,1458799868,1,3,0
101682305@N06,110,27,1363395864,1363411508,5,1,15644
101682305@N06,111,27,1363480600,1363492104,3,1,11504
101682305@N06,112,27,1364521814,1364536775,2,1,14961
10173248@N05,113,27,1299979390,1299979390,1,1,0
10175710@N03,114,16,1374039803,1374076093,3,3,36290
10175710@N03,114,27,1374020581,1374076899,6,3,56318
10175710@N03,114,15,1374030391,1374030391,1,3,0
101766828@N04,115,27,1301901272,1301901852,2,4,580
101766828@N04,115,9,1301883966,1301883966,1,4,0
101766828@N04,115,18,1301892395,1301892475,3,4,80
101766828@N04,115,5,1301883619,1301883619,1,4,0
10182842@N08,116,1,1214800805,1214800805,1,5,0
10182842@N08,116,27,1214812976,1214812976,1,5,0
10182842@N08,116,16,1214806695,1214806695,1,5,0
10182842@N08,116,4,1214802356,1214802356,1,5,0
10182842@N08,116,22,1214806049,1214806049,1,5,0
10183691@N07,117,12,1236507731,1236508238,10,4,507
10183691@N07,117,16,1236519971,1236519989,2,4,18
10183691@N07,117,5,1236513455,1236513455,1,4,0
10183691@N07,117,4,1236520025,1236520025,1,4,0
101878598@N03,118,27,1455663227,1455663227,1,1,0
101878598@N03,119,14,1455694040,1455694040,1,3,0
101878598@N03,119,16,1455692379,1455692379,1,3,0
101878598@N03,119,15,1455694056,1455694056,1,3,0
101924327@N08,120,15,1416486814,1416486814,1,1,0
10196023@N00,121,14,1221477770,1221477770,1,1,0
10196023@N00,122,27,1343150268,1343150268,1,1,0
10196023@N00,123,27,1343269130,1343269130,1,1,0
10196023@N00,124,22,1401589456,1401589456,1,1,0
10196023@N00,125,8,1422173266,1422173266,1,1,0
10215206@N08,126,16,1277619700,1277619700,1,1,0
10215206@N08,127,16,1277952807,1277952807,1,1,0
102284959@N03,128,27,1378157833,1378157833,1,3,0
102284959@N03,128,16,1378159617,1378159617,1,3,0
102284959@N03,128,13,1378179665,1378179665,1,3,0
102284959@N03,129,22,1378770362,1378770362,1,1,0
102284959@N03,130,27,1380404331,1380404331,1,2,0
102284959@N03,130,16,1380404101,1380404580,4,2,479
102284959@N03,131,20,1380985944,1380985944,1,3,0
102284959@N03,131,16,1380986113,1380986113,1,3,0
102284959@N03,131,13,1380985967,1380986068,3,3,101
102284959@N03,132,27,1398445340,1398445340,1,1,0
102284959@N03,133,13,1442808517,1442808517,1,1,0
102284959@N03,134,15,1443540285,1443540285,1,2,0
102284959@N03,134,13,1443537488,1443537488,1,2,0
102284959@N03,135,16,1443631259,1443631259,1,3,0
102284959@N03,135,22,1443623455,1443623455,1,3,0
102284959@N03,135,18,1443625480,1443625480,1,3,0
102284959@N03,136,16,1458544061,1458544061,1,1,0
10250618@N06,137,16,1207660115,1207660115,1,1,0
10259875@N03,138,19,1231469684,1231469684,1,10,0
10259875@N03,138,27,1231426970,1231491090,7,10,64120
10259875@N03,138,26,1231431604,1231431604,1,10,0
10259875@N03,138,24,1231446352,1231446352,1,10,0
10259875@N03,138,20,1231447142,1231447142,1,10,0
10259875@N03,138,23,1231465125,1231465210,2,10,85
10259875@N03,138,16,1231421464,1231475693,5,10,54229
10259875@N03,138,14,1231474555,1231474555,1,10,0
10259875@N03,138,11,1231421252,1231469749,4,10,48497
10259875@N03,138,17,1231454023,1231456807,2,10,2784
10259875@N03,139,14,1239688279,1239688279,1,1,0
10259875@N03,140,1,1262473018,1262473018,1,7,0
10259875@N03,140,16,1262475558,1262480659,2,7,5101
10259875@N03,140,14,1262478370,1262480606,2,7,2236
10259875@N03,140,27,1262469290,1262483992,8,7,14702
10259875@N03,140,8,1262480281,1262480281,1,7,0
10259875@N03,140,5,1262471114,1262471114,1,7,0
10259875@N03,140,9,1262478659,1262478659,1,7,0
10259875@N03,141,16,1262573683,1262573683,1,6,0
10259875@N03,141,1,1262556534,1262556534,1,6,0
10259875@N03,141,27,1262554504,1262580839,5,6,26335
10259875@N03,141,17,1262573751,1262580048,5,6,6297
10259875@N03,141,19,1262579894,1262579894,1,6,0
10259875@N03,141,26,1262579080,1262579080,1,6,0
10259875@N03,142,4,1262839172,1262850796,2,13,11624
10259875@N03,142,12,1262834687,1262834687,1,13,0
10259875@N03,142,23,1262828537,1262828537,1,13,0
10259875@N03,142,14,1262832676,1262847848,12,13,15172
10259875@N03,142,1,1262839395,1262839395,1,13,0
10259875@N03,142,27,1262838893,1262853027,4,13,14134
10259875@N03,142,13,1262825636,1262826291,5,13,655
10259875@N03,142,20,1262827030,1262827030,1,13,0
10259875@N03,142,19,1262824800,1262837789,5,13,12989
10259875@N03,142,16,1262830246,1262846627,5,13,16381
10259875@N03,142,3,1262850421,1262850421,1,13,0
10259875@N03,142,26,1262828717,1262828717,1,13,0
10259875@N03,142,9,1262845509,1262848899,2,13,3390
10259875@N03,143,27,1274091749,1274094946,5,1,3197
10259875@N03,144,1,1274168773,1274168773,1,14,0
10259875@N03,144,23,1274152421,1274152421,1,14,0
10259875@N03,144,16,1274145934,1274162182,2,14,16248
10259875@N03,144,14,1274162892,1274175424,2,14,12532
10259875@N03,144,27,1274144614,1274178598,6,14,33984
10259875@N03,144,24,1274152209,1274152209,1,14,0
10259875@N03,144,8,1274174327,1274174327,1,14,0
10259875@N03,144,15,1274161836,1274161836,1,14,0
10259875@N03,144,21,1274159602,1274159602,1,14,0
10259875@N03,144,17,1274146051,1274177063,3,14,31012
10259875@N03,144,18,1274151102,1274151102,1,14,0
10259875@N03,144,3,1274170747,1274170747,1,14,0
10259875@N03,144,19,1274147603,1274157144,2,14,9541
10259875@N03,144,9,1274162990,1274176976,2,14,13986
10259875@N03,145,16,1302991403,1302991403,1,2,0
10259875@N03,145,27,1302995233,1302995233,1,2,0
10259875@N03,146,1,1303185317,1303185317,1,8,0
10259875@N03,146,16,1303204934,1303204934,1,8,0
10259875@N03,146,14,1303201451,1303201451,1,8,0
10259875@N03,146,27,1303161639,1303203744,2,8,42105
10259875@N03,146,17,1303201952,1303201952,1,8,0
10259875@N03,146,19,1303204471,1303204471,1,8,0
10259875@N03,146,20,1303202604,1303202604,1,8,0
10259875@N03,146,9,1303201346,1303201346,1,8,0
10259875@N03,147,16,1322206114,1322206114,1,7,0
10259875@N03,147,14,1322204010,1322217430,3,7,13420
10259875@N03,147,27,1322199226,1322220836,5,7,21610
10259875@N03,147,20,1322201293,1322201293,1,7,0
10259875@N03,147,15,1322218212,1322218212,1,7,0
10259875@N03,147,17,1322200063,1322200063,1,7,0
10259875@N03,147,9,1322204622,1322204622,1,7,0
10259875@N03,148,2,1364800211,1364800211,1,11,0
10259875@N03,148,16,1364787998,1364787998,1,11,0
10259875@N03,148,12,1364801791,1364801791,1,11,0
10259875@N03,148,14,1364804279,1364804279,1,11,0
10259875@N03,148,27,1364776226,1364812048,9,11,35822
10259875@N03,148,20,1364781544,1364781544,1,11,0
10259875@N03,148,17,1364780392,1364787899,2,11,7507
10259875@N03,148,10,1364788214,1364789517,4,11,1303
10259875@N03,148,3,1364799467,1364799467,1,11,0
10259875@N03,148,9,1364800579,1364800815,3,11,236
10259875@N03,148,25,1364786843,1364786843,1,11,0
10259875@N03,149,7,1392631911,1392631911,1,14,0
10259875@N03,149,12,1392612773,1392612773,1,14,0
10259875@N03,149,23,1392617491,1392617868,3,14,377
10259875@N03,149,14,1392628447,1392635776,6,14,7329
10259875@N03,149,27,1392603848,1392603848,1,14,0
10259875@N03,149,8,1392632217,1392632217,1,14,0
10259875@N03,149,15,1392622533,1392643114,3,14,20581
10259875@N03,149,17,1392626752,1392626752,1,14,0
10259875@N03,149,19,1392619865,1392619865,1,14,0
10259875@N03,149,10,1392596672,1392634413,5,14,37741
10259875@N03,149,22,1392620939,1392620939,1,14,0
10259875@N03,149,5,1392638164,1392639463,2,14,1299
10259875@N03,149,9,1392633653,1392633653,1,14,0
10259875@N03,149,25,1392641226,1392641226,1,14,0
10259875@N03,150,19,1428655671,1428655671,1,13,0
10259875@N03,150,10,1428612514,1428626619,3,13,14105
10259875@N03,150,2,1428620624,1428620624,1,13,0
10259875@N03,150,26,1428666508,1428666508,1,13,0
10259875@N03,150,15,1428610784,1428612059,2,13,1275
10259875@N03,150,25,1428654302,1428654302,1,13,0
10259875@N03,150,9,1428614197,1428614197,1,13,0
10259875@N03,150,4,1428661101,1428665120,4,13,4019
10259875@N03,150,7,1428613298,1428621607,2,13,8309
10259875@N03,150,17,1428616846,1428657854,3,13,41008
10259875@N03,150,23,1428666073,1428666286,2,13,213
10259875@N03,150,27,1428608724,1428653424,6,13,44700
10259875@N03,150,21,1428667607,1428667607,1,13,0
10295241@N02,151,9,1235899820,1235899820,1,1,0
10295241@N02,152,9,1236156636,1236156636,1,2,0
10295241@N02,152,6,1236152000,1236152432,4,2,432
10295241@N02,153,27,1447035111,1447035234,2,1,123
103400918@N03,154,25,1370731444,1370731490,2,3,46
103400918@N03,154,16,1370742960,1370742974,2,3,14
103400918@N03,154,27,1370754483,1370754483,1,3,0
10350193@N07,155,26,1224890040,1224890040,1,1,0
10350193@N07,156,20,1289054138,1289054138,1,1,0
10350193@N07,157,16,1298703774,1298703774,1,1,0
103690791@N02,158,15,1356325807,1356325807,1,1,0
103845490@N03,159,13,1381743307,1381743307,1,1,0
103845490@N03,160,16,1391407213,1391407213,1,1,0
10386262@N00,161,27,1289345457,1289345457,1,2,0
10386262@N00,161,1,1289360553,1289360553,1,2,0
104019882@N04,162,16,1463687354,1463687376,3,3,22
104019882@N04,162,21,1463687363,1463687363,1,3,0
104019882@N04,162,12,1463687368,1463687371,2,3,3
10403093@N06,163,27,1339195530,1339195530,1,1,0
10403093@N06,164,20,1353288237,1353288237,1,1,0
10403093@N06,165,9,1402097835,1402100463,7,4,2628
10403093@N06,165,27,1402094437,1402094537,3,4,100
10403093@N06,165,10,1402109439,1402110275,8,4,836
10403093@N06,165,3,1402099367,1402099367,1,4,0
10414404@N08,166,19,1405895350,1405895350,1,1,0
104174605@N06,167,27,1403770755,1403770755,1,1,0
10420619@N06,168,27,1353913876,1353931752,10,1,17876
10427995@N00,169,26,1450625754,1450625754,1,1,0
10429949@N00,170,27,1469663274,1469663274,1,1,0
10485077@N06,171,25,1202774460,1202774460,2,2,0
10485077@N06,171,13,1202774460,1202774460,2,2,0
104911618@N08,172,14,1433593420,1433599425,8,6,6005
104911618@N08,172,8,1433594276,1433594276,1,6,0
104911618@N08,172,12,1433594352,1433594352,1,6,0
104911618@N08,172,3,1433596402,1433596433,4,6,31
104911618@N08,172,9,1433590753,1433591432,3,6,679
104911618@N08,172,6,1433589008,1433589905,11,6,897
10494136@N02,173,18,1388026196,1388026196,1,1,0
10495641@N00,174,7,1336203684,1336203684,1,2,0
10495641@N00,174,14,1336201366,1336201366,1,2,0
10495641@N00,175,7,1336263490,1336263490,1,1,0
10500812@N04,176,27,1326791840,1326791840,1,1,0
105156445@N06,177,15,1408239526,1408239553,3,5,27
105156445@N06,177,14,1408233585,1408233590,2,5,5
105156445@N06,177,27,1408231102,1408231329,3,5,227
105156445@N06,177,8,1408235827,1408235836,2,5,9
105156445@N06,177,17,1408239545,1408239545,1,5,0
105156445@N06,178,2,1408325315,1408325339,3,7,24
105156445@N06,178,3,1408337764,1408337766,2,7,2
105156445@N06,178,27,1408321663,1408321670,2,7,7
105156445@N06,178,4,1408326273,1408326273,1,7,0
105156445@N06,178,6,1408331311,1408331311,1,7,0
105156445@N06,178,23,1408323028,1408323029,2,7,1
105156445@N06,178,1,1408323756,1408323756,1,7,0
10529536@N05,179,17,1299128979,1299129165,3,2,186
10529536@N05,179,16,1299117944,1299147376,7,2,29432
10529536@N05,180,16,1299400085,1299400085,1,2,0
10529536@N05,180,27,1299413606,1299414254,3,2,648
10540666@N07,181,27,1292207722,1292207722,1,1,0
10570686@N02,182,14,1268446742,1268462937,10,1,16195
105763347@N06,183,10,1356937802,1356937802,1,1,0
10577359@N08,184,17,1299209822,1299209822,1,1,0
10577359@N08,185,18,1309231425,1309231425,1,1,0
10583070@N05,186,4,1228483706,1228483706,1,5,0
10583070@N05,186,2,1228475410,1228477701,11,5,2291
10583070@N05,186,18,1228481520,1228483057,36,5,1537
10583070@N05,186,27,1228474970,1228486910,15,5,11940
10583070@N05,186,17,1228483337,1228483337,1,5,0
106041775@N07,187,16,1448254605,1448254605,1,1,0
106045902@N02,188,27,1366505831,1366505831,1,1,0
10606860@N02,189,17,1313471184,1313487561,6,9,16377
10606860@N02,189,4,1313470563,1313490925,22,9,20362
10606860@N02,189,16,1313486874,1313486942,3,9,68
10606860@N02,189,18,1313478892,1313478930,2,9,38
10606860@N02,189,25,1313480616,1313480616,1,9,0
10606860@N02,189,27,1313455941,1313458101,5,9,2160
10606860@N02,189,24,1313480573,1313480573,1,9,0
10606860@N02,189,20,1313478996,1313480016,15,9,1020
10606860@N02,189,14,1313472383,1313472383,1,9,0
10617321@N00,190,23,1464516616,1464516616,1,1,0
106331106@N07,191,27,1432237986,1432237986,1,1,0
106474616@N07,192,6,1382550775,1382550775,1,2,0
106474616@N07,192,9,1382550831,1382550831,1,2,0
106558608@N06,193,17,1463012213,1463012213,1,5,0
106558608@N06,193,15,1463012102,1463012222,4,5,120
106558608@N06,193,12,1463012120,1463012267,2,5,147
106558608@N06,193,10,1463038416,1463038940,9,5,524
106558608@N06,193,4,1463047898,1463047903,2,5,5
106558608@N06,194,21,1463096929,1463096929,1,3,0
106558608@N06,194,18,1463101478,1463101478,1,3,0
106558608@N06,194,27,1463092797,1463117654,47,3,24857
106558608@N06,195,14,1463449185,1463449315,3,4,130
106558608@N06,195,12,1463443066,1463443066,1,4,0
106558608@N06,195,3,1463441940,1463442416,3,4,476
106558608@N06,195,27,1463441144,1463441252,5,4,108
10670886@N08,196,8,1397611093,1397611093,1,1,0
10673595@N00,197,27,1463276943,1463276943,1,1,0
10687935@N04,198,16,1336214428,1336214428,1,1,0
106918343@N02,199,16,1413161017,1413161712,2,2,695
106918343@N02,199,27,1413158403,1413175049,49,2,16646
106980455@N06,200,7,1384213061,1384213061,1,2,0
106980455@N06,200,27,1384241002,1384241002,1,2,0
10703707@N07,201,17,1320479490,1320479815,3,4,325
10703707@N07,201,18,1320479204,1320479204,1,4,0
10703707@N07,201,27,1320440623,1320465885,5,4,25262
10703707@N07,201,9,1320476584,1320476584,1,4,0
107434985@N05,202,27,1368353353,1368353353,1,1,0
10766128@N07,203,24,1194929087,1194929087,1,3,0
10766128@N07,203,15,1194927674,1194927674,1,3,0
10766128@N07,203,9,1194925962,1194926151,2,3,189
10766128@N07,204,14,1195887393,1195887393,1,8,0
10766128@N07,204,3,1195866794,1195866794,1,8,0
10766128@N07,204,15,1195886825,1195886825,1,8,0
10766128@N07,204,27,1195860439,1195860461,2,8,22
10766128@N07,204,6,1195861863,1195861863,1,8,0
10766128@N07,204,9,1195875894,1195879969,2,8,4075
10766128@N07,204,4,1195896330,1195898890,2,8,2560
10766128@N07,204,18,1195881858,1195881861,2,8,3
10774763@N05,205,20,1251970760,1251971873,4,14,1113
10774763@N05,205,8,1251974786,1251974991,4,14,205
10774763@N05,205,5,1251975518,1251975869,5,14,351
10774763@N05,205,1,1251975442,1251975462,2,14,20
10774763@N05,205,27,1251968226,1251968294,2,14,68
10774763@N05,205,19,1251972213,1251973844,2,14,1631
10774763@N05,205,21,1251978255,1251979006,3,14,751
10774763@N05,205,9,1251974739,1251974739,1,14,0
10774763@N05,205,13,1251969059,1251970416,3,14,1357
10774763@N05,205,3,1251975946,1251976007,2,14,61
10774763@N05,205,6,1251975303,1251975332,2,14,29
10774763@N05,205,16,1251968961,1251974688,3,14,5727
10774763@N05,205,22,1251977203,1251977203,1,14,0
10774763@N05,205,17,1251970489,1251970489,1,14,0
10782871@N00,206,14,1399789394,1399789402,2,1,8
107853262@N02,207,27,1403484646,1403521336,8,2,36690
107853262@N02,207,11,1403500750,1403502337,12,2,1587
107905375@N06,208,10,1454989101,1454989101,1,1,0
107905375@N06,209,26,1455094118,1455094118,1,9,0
107905375@N06,209,27,1455109737,1455109756,2,9,19
107905375@N06,209,15,1455106746,1455106808,5,9,62
