userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
1,11,25,1012,1016,0,118,4
1,11,25,1016,1029,0,118,13
1,11,25,1029,1033,0,118,4
1,11,25,1033,1038,0,118,5
1,11,25,1038,1056,0,118,18
1,11,25,1056,1075,0,118,19
1,11,25,1075,1090,0,118,15
1,11,25,1090,1094,0,118,4
1,11,25,1094,1097,0,118,3
1,11,25,1097,1115,0,118,18
1,11,25,1115,1131,0,118,16
1,11,25,1131,1132,0,118,1
1,11,25,1132,1136,0,118,4
1,11,25,1136,1143,0,118,7
1,11,25,1143,1157,0,118,14
1,11,25,1157,1164,0,118,7
1,11,25,1164,1171,0,118,7
1,11,25,1171,1179,0,118,8
1,11,25,1179,1184,0,118,5
1,11,25,1184,1195,0,118,11
1,11,25,1195,1204,0,118,9
1,11,25,1204,1214,0,118,10
1,11,25,1214,1229,0,118,15
1,11,25,1229,1245,0,118,16
1,11,25,1245,1263,0,118,18
1,11,25,1263,1280,0,118,17
1,11,25,1280,1299,0,118,19
1,11,25,1299,1302,0,118,3
1,11,25,1302,1318,0,118,16
1,11,25,1318,1323,0,118,5
1,11,25,1323,1327,0,118,4
1,11,25,1327,1334,0,118,7
1,11,25,1334,1349,0,118,15
1,11,25,1349,1360,0,118,11
1,11,25,1360,1373,0,118,13
1,11,25,1373,1375,0,118,2
1,11,25,1375,1392,0,118,17
1,11,25,1392,1412,0,118,20
1,11,25,1412,1423,0,118,11
1,11,25,1423,1437,0,118,14
1,11,25,1437,1442,0,118,5
1,11,25,1442,1455,0,118,13
1,11,25,1455,1460,0,118,5
1,11,25,1460,1464,0,118,4
1,11,25,1464,1473,0,118,9
1,11,25,1473,1487,0,118,14
1,11,25,1487,1503,0,118,16
1,11,25,1503,1510,0,118,7
1,11,25,1510,1516,0,118,6
1,11,25,1516,1530,0,118,14
1,11,25,1530,1548,0,118,18
1,11,25,1548,1566,0,118,18
1,11,25,1566,1572,0,118,6
1,11,25,1572,1588,0,118,16
1,11,25,1588,1607,0,118,19
1,11,25,1607,1608,0,118,1
1,11,25,1608,1622,0,118,14
1,11,25,1622,1637,0,118,15
1,11,25,1637,1657,0,118,20
1,11,25,1657,1673,0,118,16
1,11,25,1673,1676,0,118,3
1,11,25,1676,1688,0,118,12
1,11,25,1688,1697,0,118,9
1,21,8,1697,1712,0,25,15
1,21,8,1712,1723,0,25,11
1,21,8,1723,1734,0,25,11
1,21,7,1734,1750,0,25,16
1,21,7,1750,1756,0,25,6
1,21,7,1756,1772,0,25,16
1,21,7,1772,1782,0,25,10
1,21,7,1782,1790,0,25,8
1,21,24,1790,1808,0,25,18
1,21,7,1808,1810,0,25,2
1,21,7,1810,1824,0,25,14
1,21,7,1824,1829,0,25,5
1,21,8,1829,1835,0,25,6
1,21,8,1835,1847,0,25,12
1,21,8,1847,1849,0,25,2
1,21,8,1849,1852,0,25,3
1,21,8,1852,1866,0,25,14
1,21,8,1866,1885,0,25,19
1,21,8,1885,1886,0,25,1
1,21,8,1886,1889,0,25,3
1,21,8,1889,1903,0,25,14
1,21,8,1903,1913,0,25,10
1,21,8,1913,1920,0,25,7
1,21,8,1920,1934,0,25,14
1,31,8,1934,1937,0,23,3
1,31,8,1937,1938,0,23,1
1,31,8,1938,1954,0,23,16
1,31,8,1954,1955,0,23,1
1,31,8,1955,1975,0,23,20
1,31,7,1975,1988,0,23,13
1,31,7,1988,1991,0,23,3
1,31,7,1991,2010,0,23,19
1,31,7,2010,2020,0,23,10
1,31,7,2020,2039,0,23,19
1,31,24,2039,2043,0,23,4
1,31,24,2043,2054,0,23,11
1,31,24,2054,2071,0,23,17
1,31,24,2071,2086,0,23,15
1,31,23,2086,2089,0,23,3
1,31,23,2089,2095,0,23,6
1,31,23,2095,2098,0,23,3
1,31,23,2098,2117,0,23,19
1,31,23,2117,2135,0,23,18
1,31,23,2135,2139,0,23,4
1,31,23,2139,2149,0,23,10
1,31,23,2149,2167,0,23,18
1,41,7,2167,2178,0,16,11
1,41,7,2178,2198,0,16,20
1,41,7,2198,2214,0,16,16
1,41,7,2214,2218,0,16,4
1,41,8,2218,2233,0,16,15
1,41,8,2233,2235,0,16,2
1,41,8,2235,2247,0,16,12
1,41,8,2247,2251,0,16,4
1,41,8,2251,2254,0,16,3
1,41,8,2254,2256,0,16,2
1,41,8,2256,2264,0,16,8
1,41,8,2264,2280,0,16,16
1,41,8,2280,2289,0,16,9
1,41,8,2289,2296,0,16,7
1,41,8,2296,2311,0,16,15
1,51,8,2311,2326,0,2,15
1,61,24,2326,2336,0,23,10
1,61,24,2336,2348,0,23,12
1,61,24,2348,2351,0,23,3
1,61,24,2351,2367,0,23,16
1,61,7,2367,2380,0,23,13
1,61,8,2380,2382,0,23,2
1,61,8,2382,2399,0,23,17
1,61,8,2399,2400,0,23,1
1,61,8,2400,2417,0,23,17
1,61,8,2417,2432,0,23,15
1,61,8,2432,2451,0,23,19
1,61,8,2451,2465,0,23,14
1,61,8,2465,2474,0,23,9
1,61,8,2474,2492,0,23,18
1,61,8,2492,2507,0,23,15
1,61,8,2507,2526,0,23,19
1,61,7,2526,2536,0,23,10
1,61,7,2536,2547,0,23,11
1,61,24,2547,2564,0,23,17
1,61,24,2564,2576,0,23,12
1,61,24,2576,2593,0,23,17
1,61,24,2593,2594,0,23,1
1,71,45,2594,2595,0,139,1
1,71,46,2595,2596,0,139,1
1,71,47,2596,2616,0,139,20
1,71,48,2616,2629,0,139,13
1,71,48,2629,2648,0,139,19
1,71,48,2648,2651,0,139,3
1,71,48,2651,2655,0,139,4
1,71,49,2655,2661,0,139,6
1,71,49,2661,2671,0,139,10
1,71,49,2671,2685,0,139,14
1,71,50,2685,2703,0,139,18
1,71,51,2703,2714,0,139,11
1,71,52,2714,2726,0,139,12
1,71,53,2726,2741,0,139,15
1,71,53,2741,2759,0,139,18
1,71,54,2759,2765,0,139,6
1,71,54,2765,2768,0,139,3
1,71,54,2768,2773,0,139,5
1,71,55,2773,2775,0,139,2
1,71,56,2775,2777,0,139,2
1,71,57,2777,2784,0,139,7
1,71,58,2784,2788,0,139,4
1,71,59,2788,2806,0,139,18
1,71,60,2806,2814,0,139,8
1,71,61,2814,2828,0,139,14
1,71,62,2828,2835,0,139,7
1,71,63,2835,2843,0,139,8
1,71,64,2843,2847,0,139,4
1,71,65,2847,2854,0,139,7
1,71,66,2854,2861,0,139,7
1,71,67,2861,2869,0,139,8
1,71,68,2869,2884,0,139,15
1,71,69,2884,2903,0,139,19
1,71,69,2903,2918,0,139,15
1,71,69,2918,2922,0,139,4
1,71,69,2922,2929,0,139,7
1,71,70,2929,2932,0,139,3
1,71,70,2932,2944,0,139,12
1,71,71,2944,2957,0,139,13
1,71,72,2957,2963,0,139,6
1,71,73,2963,2980,0,139,17
1,71,74,2980,2986,0,139,6
1,71,74,2986,3002,0,139,16
1,71,74,3002,3011,0,139,9
1,71,74,3011,3027,0,139,16
1,71,74,3027,3036,0,139,9
1,71,75,3036,3052,0,139,16
1,71,75,3052,3067,0,139,15
1,71,73,3067,3073,0,139,6
1,71,72,3073,3092,0,139,19
1,71,76,3092,3099,0,139,7
1,71,76,3099,3114,0,139,15
1,71,76,3114,3133,0,139,19
1,71,77,3133,3144,0,139,11
1,71,62,3144,3159,0,139,15
1,71,78,3159,3177,0,139,18
1,71,60,3177,3196,0,139,19
1,71,59,3196,3212,0,139,16
1,71,58,3212,3225,0,139,13
1,71,57,3225,3236,0,139,11
1,71,56,3236,3242,0,139,6
1,71,55,3242,3258,0,139,16
1,71,54,3258,3260,0,139,2
1,71,79,3260,3279,0,139,19
1,71,53,3279,3281,0,139,2
1,71,80,3281,3283,0,139,2
1,71,51,3283,3302,0,139,19
1,71,47,3302,3316,0,139,14
1,71,47,3316,3335,0,139,19
1,71,47,3335,3345,0,139,10
1,71,46,3345,3359,0,139,14
1,71,46,3359,3370,0,139,11
1,71,46,3370,3380,0,139,10
1,71,45,3380,3381,0,139,1
1,71,44,3381,3392,0,139,11
1,71,44,3392,3409,0,139,17
1,71,42,3409,3423,0,139,14
1,71,41,3423,3426,0,139,3
1,71,40,3426,3428,0,139,2
1,71,40,3428,3438,0,139,10
1,71,23,3438,3444,0,139,6
1,71,23,3444,3460,0,139,16
1,71,6,3460,3480,0,139,20
1,71,1,3480,3484,0,139,4
1,71,6,3484,3499,0,139,15
1,71,6,3499,3500,0,139,1
1,71,6,3500,3520,0,139,20
1,71,6,3520,3526,0,139,6
1,71,6,3526,3541,0,139,15
1,71,6,3541,3554,0,139,13
1,71,6,3554,3571,0,139,17
1,71,6,3571,3587,0,139,16
1,71,6,3587,3599,0,139,12
1,71,6,3599,3618,0,139,19
1,71,6,3618,3621,0,139,3
1,71,6,3621,3636,0,139,15
1,71,7,3636,3648,0,139,12
1,71,7,3648,3651,0,139,3
1,71,7,3651,3654,0,139,3
1,71,7,3654,3664,0,139,10
1,71,7,3664,3678,0,139,14
1,71,7,3678,3693,0,139,15
1,71,7,3693,3695,0,139,2
1,71,7,3695,3698,0,139,3
1,71,7,3698,3703,0,139,5
1,71,7,3703,3713,0,139,10
1,71,7,3713,3722,0,139,9
1,71,7,3722,3739,0,139,17
1,71,8,3739,3757,0,139,18
1,71,8,3757,3771,0,139,14
1,71,8,3771,3786,0,139,15
1,71,8,3786,3787,0,139,1
1,71,8,3787,3796,0,139,9
1,71,8,3796,3816,0,139,20
1,71,28,3816,3821,0,139,5
1,71,28,3821,3826,0,139,5
1,71,28,3826,3827,0,139,1
1,71,28,3827,3842,0,139,15
1,71,28,3842,3862,0,139,20
1,71,8,3862,3864,0,139,2
1,71,8,3864,3872,0,139,8
1,71,8,3872,3882,0,139,10
1,71,8,3882,3902,0,139,20
1,71,8,3902,3910,0,139,8
1,71,8,3910,3920,0,139,10
1,71,8,3920,3922,0,139,2
1,71,8,3922,3927,0,139,5
1,71,8,3927,3944,0,139,17
1,71,8,3944,3950,0,139,6
1,71,8,3950,3970,0,139,20
1,71,8,3970,3986,0,139,16
1,71,8,3986,4004,0,139,18
1,71,8,4004,4006,0,139,2
1,71,8,4006,4012,0,139,6
1,71,7,4012,4014,0,139,2
1,71,24,4014,4017,0,139,3
1,71,28,4017,4028,0,139,11
1,71,8,4028,4034,0,139,6
1,81,8,4034,4049,0,104,15
1,81,28,4049,4056,0,104,7
1,81,8,4056,4075,0,104,19
1,81,8,4075,4092,0,104,17
1,81,8,4092,4094,0,104,2
1,81,8,4094,4106,0,104,12
1,81,8,4106,4109,0,104,3
1,81,8,4109,4129,0,104,20
1,81,8,4129,4144,0,104,15
1,81,8,4144,4161,0,104,17
1,81,8,4161,4169,0,104,8
1,81,8,4169,4184,0,104,15
1,81,8,4184,4203,0,104,19
1,81,7,4203,4210,0,104,7
1,81,7,4210,4230,0,104,20
1,81,7,4230,4236,0,104,6
1,81,24,4236,4239,0,104,3
1,81,24,4239,4256,0,104,17
1,81,24,4256,4269,0,104,13
1,81,7,4269,4271,0,104,2
1,81,24,4271,4281,0,104,10
1,81,24,4281,4286,0,104,5
1,81,24,4286,4296,0,104,10
1,81,24,4296,4304,0,104,8
1,81,24,4304,4305,0,104,1
1,81,24,4305,4312,0,104,7
1,81,24,4312,4313,0,104,1
1,81,24,4313,4324,0,104,11
1,81,7,4324,4325,0,104,1
1,81,24,4325,4342,0,104,17
1,81,24,4342,4361,0,104,19
1,81,24,4361,4362,0,104,1
1,81,24,4362,4364,0,104,2
1,81,24,4364,4380,0,104,16
1,81,24,4380,4389,0,104,9
1,81,24,4389,4392,0,104,3
1,81,24,4392,4403,0,104,11
1,81,24,4403,4417,0,104,14
1,81,24,4417,4426,0,104,9
1,81,24,4426,4445,0,104,19
1,81,24,4445,4451,0,104,6
1,81,23,4451,4463,0,104,12
1,81,23,4463,4472,0,104,9
1,81,23,4472,4488,0,104,16
1,81,23,4488,4503,0,104,15
1,81,23,4503,4507,0,104,4
1,81,23,4507,4518,0,104,11
1,81,23,4518,4531,0,104,13
1,81,23,4531,4549,0,104,18
1,81,23,4549,4567,0,104,18
1,81,23,4567,4580,0,104,13
1,81,23,4580,4593,0,104,13
1,81,23,4593,4612,0,104,19
1,81,101,4612,4623,0,104,11
1,81,102,4623,4636,0,104,13
1,81,103,4636,4648,0,104,12
1,81,104,4648,4668,0,104,20
1,81,104,4668,4680,0,104,12
1,81,104,4680,4687,0,104,7
1,81,104,4687,4704,0,104,17
1,81,104,4704,4721,0,104,17
1,81,104,4721,4731,0,104,10
1,81,105,4731,4751,0,104,20
1,81,105,4751,4762,0,104,11
1,81,105,4762,4770,0,104,8
1,81,105,4770,4788,0,104,18
1,81,105,4788,4805,0,104,17
1,81,105,4805,4806,0,104,1
1,81,105,4806,4826,0,104,20
1,81,105,4826,4836,0,104,10
1,81,106,4836,4853,0,104,17
1,81,106,4853,4869,0,104,16
1,81,106,4869,4878,0,104,9
1,81,106,4878,4894,0,104,16
1,81,106,4894,4911,0,104,17
1,81,106,4911,4922,0,104,11
1,81,106,4922,4926,0,104,4
1,81,106,4926,4934,0,104,8
1,81,106,4934,4940,0,104,6
1,81,106,4940,4958,0,104,18
1,81,106,4958,4974,0,104,16
1,81,107,4974,4991,0,104,17
1,81,107,4991,5002,0,104,11
1,81,107,5002,5015,0,104,13
1,81,107,5015,5029,0,104,14
1,81,107,5029,5031,0,104,2
1,81,107,5031,5047,0,104,16
1,81,107,5047,5051,0,104,4
1,81,107,5051,5070,0,104,19
1,81,107,5070,5085,0,104,15
1,81,107,5085,5094,0,104,9
1,81,107,5094,5101,0,104,7
1,81,107,5101,5103,0,104,2
1,81,107,5103,5123,0,104,20
1,81,107,5123,5130,0,104,7
1,81,107,5130,5139,0,104,9
1,81,107,5139,5147,0,104,8
1,81,107,5147,5162,0,104,15
1,81,107,5162,5179,0,104,17
1,81,107,5179,5197,0,104,18
1,81,108,5197,5210,0,104,13
1,81,108,5210,5226,0,104,16
1,81,108,5226,5236,0,104,10
1,91,24,5236,5256,0,10,20
1,91,24,5256,5261,0,10,5
1,91,7,5261,5273,0,10,12
1,91,7,5273,5274,0,10,1
1,91,7,5274,5283,0,10,9
1,91,8,5283,5292,0,10,9
1,91,8,5292,5293,0,10,1
1,91,8,5293,5294,0,10,1
1,91,8,5294,5299,0,10,5
1,101,122,5299,5311,0,34,12
1,101,123,5311,5323,0,34,12
1,101,124,5323,5329,0,34,6
1,101,124,5329,5331,0,34,2
1,101,124,5331,5342,0,34,11
1,101,124,5342,5353,0,34,11
1,101,125,5353,5364,0,34,11
1,101,125,5364,5376,0,34,12
1,101,126,5376,5395,0,34,19
1,101,163,5395,5409,0,34,14
1,101,128,5409,5426,0,34,17
1,101,129,5426,5437,0,34,11
1,101,130,5437,5450,0,34,13
1,101,166,5450,5462,0,34,12
1,101,131,5462,5472,0,34,10
1,101,134,5472,5475,0,34,3
1,101,167,5475,5481,0,34,6
1,101,168,5481,5499,0,34,18
1,101,179,5499,5515,0,34,16
1,101,138,5515,5534,0,34,19
1,101,139,5534,5546,0,34,12
1,101,140,5546,5549,0,34,3
1,101,141,5549,5552,0,34,3
1,101,178,5552,5561,0,34,9
1,101,143,5561,5573,0,34,12
1,101,180,5573,5583,0,34,10
1,101,181,5583,5595,0,34,12
1,101,147,5595,5602,0,34,7
1,101,169,5602,5607,0,34,5
1,101,148,5607,5627,0,34,20
1,101,148,5627,5633,0,34,6
1,101,149,5633,5641,0,34,8
1,101,149,5641,5645,0,34,4
1,111,24,5645,5653,0,5,8
1,111,24,5653,5660,0,5,7
1,111,24,5660,5665,0,5,5
1,111,24,5665,5677,0,5,12
1,121,214,5677,5679,0,46,2
1,121,214,5679,5686,0,46,7
1,121,214,5686,5693,0,46,7
1,121,214,5693,5695,0,46,2
1,121,214,5695,5710,0,46,15
1,121,214,5710,5721,0,46,11
1,121,216,5721,5736,0,46,15
1,121,216,5736,5749,0,46,13
1,121,216,5749,5764,0,46,15
1,121,216,5764,5781,0,46,17
1,121,216,5781,5784,0,46,3
1,121,216,5784,5798,0,46,14
1,121,216,5798,5807,0,46,9
1,121,216,5807,5813,0,46,6
1,121,216,5813,5830,0,46,17
1,121,216,5830,5838,0,46,8
1,121,216,5838,5844,0,46,6
1,121,216,5844,5863,0,46,19
1,121,216,5863,5873,0,46,10
1,121,216,5873,5878,0,46,5
1,121,216,5878,5893,0,46,15
1,121,216,5893,5895,0,46,2
1,121,216,5895,5914,0,46,19
1,121,216,5914,5922,0,46,8
1,121,216,5922,5942,0,46,20
1,121,216,5942,5954,0,46,12
1,121,216,5954,5958,0,46,4
1,121,216,5958,5971,0,46,13
1,121,216,5971,5984,0,46,13
1,121,216,5984,5985,0,46,1
1,121,216,5985,5995,0,46,10
1,121,216,5995,6000,0,46,5
1,121,217,6000,6008,0,46,8
1,121,217,6008,6020,0,46,12
1,121,216,6020,6038,0,46,18
1,121,216,6038,6054,0,46,16
1,121,216,6054,6065,0,46,11
1,121,218,6065,6067,0,46,2
1,121,218,6067,6084,0,46,17
1,121,218,6084,6089,0,46,5
1,121,218,6089,6094,0,46,5
1,121,218,6094,6104,0,46,10
1,121,218,6104,6113,0,46,9
1,121,218,6113,6130,0,46,17
1,121,218,6130,6143,0,46,13
1,131,8,6143,6159,0,72,16
1,131,8,6159,6170,0,72,11
1,131,8,6170,6186,0,72,16
1,131,8,6186,6190,0,72,4
1,131,7,6190,6205,0,72,15
1,131,7,6205,6225,0,72,20
1,131,24,6225,6245,0,72,20
1,131,24,6245,6253,0,72,8
1,131,24,6253,6255,0,72,2
1,131,24,6255,6265,0,72,10
1,131,24,6265,6278,0,72,13
1,131,23,6278,6287,0,72,9
1,131,23,6287,6292,0,72,5
1,131,23,6292,6308,0,72,16
1,131,23,6308,6326,0,72,18
1,131,23,6326,6344,0,72,18
1,131,29,6344,6363,0,72,19
1,131,29,6363,6367,0,72,4
1,131,29,6367,6383,0,72,16
1,131,29,6383,6400,0,72,17
1,131,29,6400,6413,0,72,13
1,131,29,6413,6415,0,72,2
1,131,30,6415,6417,0,72,2
1,131,30,6417,6429,0,72,12
1,131,30,6429,6432,0,72,3
1,131,30,6432,6449,0,72,17
1,131,30,6449,6459,0,72,10
1,131,30,6459,6475,0,72,16
1,131,30,6475,6478,0,72,3
1,131,29,6478,6493,0,72,15
1,131,29,6493,6498,0,72,5
1,131,29,6498,6503,0,72,5
1,131,29,6503,6514,0,72,11
1,131,29,6514,6521,0,72,7
1,131,29,6521,6532,0,72,11
1,131,29,6532,6543,0,72,11
1,131,23,6543,6545,0,72,2
1,131,23,6545,6546,0,72,1
1,131,23,6546,6550,0,72,4
1,131,23,6550,6570,0,72,20
1,131,23,6570,6582,0,72,12
1,131,24,6582,6597,0,72,15
1,131,24,6597,6605,0,72,8
1,131,24,6605,6622,0,72,17
1,131,24,6622,6636,0,72,14
1,131,36,6636,6645,0,72,9
1,131,24,6645,6656,0,72,11
1,131,24,6656,6667,0,72,11
1,131,7,6667,6683,0,72,16
1,131,7,6683,6691,0,72,8
1,131,7,6691,6695,0,72,4
1,131,7,6695,6696,0,72,1
1,131,7,6696,6715,0,72,19
1,131,8,6715,6720,0,72,5
1,131,8,6720,6724,0,72,4
1,131,8,6724,6743,0,72,19
1,131,7,6743,6755,0,72,12
1,131,8,6755,6763,0,72,8
1,131,8,6763,6776,0,72,13
1,131,8,6776,6779,0,72,3
1,131,8,6779,6785,0,72,6
1,131,8,6785,6801,0,72,16
1,131,7,6801,6810,0,72,9
1,131,8,6810,6811,0,72,1
1,131,8,6811,6828,0,72,17
1,131,7,6828,6837,0,72,9
1,131,7,6837,6844,0,72,7
1,131,7,6844,6857,0,72,13
1,131,7,6857,6863,0,72,6
1,131,7,6863,6880,0,72,17
1,131,24,6880,6896,0,72,16
1,141,8,6896,6906,0,89,10
1,141,8,6906,6911,0,89,5
1,141,8,6911,6913,0,89,2
1,141,7,6913,6924,0,89,11
1,141,7,6924,6929,0,89,5
1,141,7,6929,6944,0,89,15
1,141,24,6944,6963,0,89,19
1,141,24,6963,6968,0,89,5
1,141,23,6968,6969,0,89,1
1,141,23,6969,6972,0,89,3
1,141,23,6972,6985,0,89,13
1,141,23,6985,6990,0,89,5
1,141,23,6990,6994,0,89,4
1,141,23,6994,7008,0,89,14
1,141,23,7008,7021,0,89,13
1,141,23,7021,7036,0,89,15
1,141,23,7036,7052,0,89,16
1,141,23,7052,7062,0,89,10
1,141,23,7062,7067,0,89,5
1,141,29,7067,7074,0,89,7
1,141,30,7074,7082,0,89,8
1,141,30,7082,7089,0,89,7
1,141,101,7089,7103,0,89,14
1,141,102,7103,7122,0,89,19
1,141,102,7122,7124,0,89,2
1,141,103,7124,7131,0,89,7
1,141,104,7131,7135,0,89,4
1,141,104,7135,7146,0,89,11
1,141,104,7146,7150,0,89,4
1,141,104,7150,7153,0,89,3
1,141,88,7153,7165,0,89,12
1,141,88,7165,7181,0,89,16
1,141,88,7181,7183,0,89,2
1,141,239,7183,7186,0,89,3
1,141,239,7186,7199,0,89,13
1,141,239,7199,7210,0,89,11
1,141,88,7210,7229,0,89,19
1,141,88,7229,7249,0,89,20
1,141,88,7249,7253,0,89,4
1,141,88,7253,7265,0,89,12
1,141,88,7265,7277,0,89,12
1,141,88,7277,7281,0,89,4
1,141,240,7281,7282,0,89,1
1,141,240,7282,7302,0,89,20
1,141,240,7302,7312,0,89,10
1,141,240,7312,7319,0,89,7
1,141,240,7319,7336,0,89,17
1,141,240,7336,7342,0,89,6
1,141,240,7342,7361,0,89,19
1,141,240,7361,7370,0,89,9
1,141,240,7370,7390,0,89,20
1,141,240,7390,7408,0,89,18
1,141,240,7408,7421,0,89,13
1,141,240,7421,7438,0,89,17
1,141,240,7438,7439,0,89,1
1,141,240,7439,7454,0,89,15
1,141,240,7454,7472,0,89,18
1,141,240,7472,7490,0,89,18
1,141,240,7490,7501,0,89,11
1,141,240,7501,7502,0,89,1
1,141,240,7502,7503,0,89,1
1,141,240,7503,7515,0,89,12
1,141,240,7515,7522,0,89,7
1,141,240,7522,7524,0,89,2
1,141,240,7524,7540,0,89,16
1,141,240,7540,7553,0,89,13
1,141,240,7553,7572,0,89,19
1,141,240,7572,7589,0,89,17
1,141,240,7589,7604,0,89,15
1,141,240,7604,7620,0,89,16
1,141,240,7620,7637,0,89,17
1,141,240,7637,7654,0,89,17
1,141,240,7654,7673,0,89,19
1,141,240,7673,7679,0,89,6
1,141,240,7679,7695,0,89,16
1,141,240,7695,7706,0,89,11
1,141,240,7706,7711,0,89,5
1,141,240,7711,7713,0,89,2
1,141,240,7713,7718,0,89,5
1,141,240,7718,7729,0,89,11
1,141,240,7729,7730,0,89,1
1,141,240,7730,7740,0,89,10
1,141,240,7740,7759,0,89,19
1,141,240,7759,7768,0,89,9
1,141,240,7768,7778,0,89,10
1,141,240,7778,7782,0,89,4
1,141,240,7782,7783,0,89,1
1,141,240,7783,7794,0,89,11
1,151,36,7794,7805,0,23,11
1,151,8,7805,7821,0,23,16
1,151,8,7821,7831,0,23,10
1,151,8,7831,7849,0,23,18
1,151,8,7849,7869,0,23,20
1,151,8,7869,7879,0,23,10
1,151,8,7879,7897,0,23,18
1,151,28,7897,7916,0,23,19
1,151,28,7916,7932,0,23,16
1,151,8,7932,7940,0,23,8
1,151,8,7940,7952,0,23,12
1,151,8,7952,7955,0,23,3
1,151,8,7955,7971,0,23,16
1,151,8,7971,7986,0,23,15
1,151,7,7986,7997,0,23,11
1,151,7,7997,8009,0,23,12
1,151,7,8009,8021,0,23,12
1,151,7,8021,8029,0,23,8
1,151,7,8029,8046,0,23,17
1,151,7,8046,8054,0,23,8
1,151,24,8054,8066,0,23,12
1,151,24,8066,8080,0,23,14
1,161,24,8080,8100,0,53,20
1,161,24,8100,8115,0,53,15
1,161,24,8115,8129,0,53,14
1,161,7,8129,8132,0,53,3
1,161,8,8132,8149,0,53,17
1,161,8,8149,8161,0,53,12
1,161,8,8161,8180,0,53,19
1,161,8,8180,8188,0,53,8
1,161,8,8188,8202,0,53,14
1,161,8,8202,8206,0,53,4
1,161,8,8206,8213,0,53,7
1,161,8,8213,8231,0,53,18
1,161,8,8231,8235,0,53,4
1,161,8,8235,8252,0,53,17
1,161,8,8252,8263,0,53,11
1,161,8,8263,8283,0,53,20
1,161,8,8283,8294,0,53,11
1,161,8,8294,8311,0,53,17
1,161,8,8311,8314,0,53,3
1,161,8,8314,8325,0,53,11
1,161,8,8325,8335,0,53,10
1,161,8,8335,8339,0,53,4
1,161,28,8339,8348,0,53,9
1,161,28,8348,8351,0,53,3
1,161,28,8351,8363,0,53,12
1,161,8,8363,8364,0,53,1
1,161,8,8364,8371,0,53,7
1,161,28,8371,8385,0,53,14
1,161,8,8385,8402,0,53,17
1,161,8,8402,8416,0,53,14
1,161,8,8416,8434,0,53,18
1,161,7,8434,8450,0,53,16
1,161,7,8450,8469,0,53,19
